FIPS,2010 RR_Level,2011 RR_Level,2012 RR_Level,2013 RR_Level,2014 RR_Level,2015 RR_Level,2016 RR_Level,2017 RR_Level,2018 RR_Level,2019 RR_Level,2020 RR_Level,2021 RR_Level,2022 RR_Level
36115,8,12,11,11,11,11,12,10,14,11,13,7,15
36117,10,12,13,13,11,12,9,15,14,10,10,8,13
36119,8,10,10,11,9,10,11,10,12,9,9,8,8
36121,11,11,12,13,3,16,16,14,15,13,13,12,10
36123,3,13,15,13,9,11,10,13,12,13,10,9,10
37001,9,13,14,11,12,9,9,16,14,13,12,14,12
37003,18,18,16,16,17,19,17,15,14,13,12,15,11
37005,18,16,18,17,16,18,18,12,3,15,12,14,15
37007,13,14,15,3,9,16,8,14,15,15,17,17,17
37009,18,15,18,18,16,19,18,11,8,16,14,14,16
37011,17,17,17,18,17,18,18,16,15,16,16,17,17
37013,9,11,10,17,11,12,14,18,17,15,15,15,17
37015,3,3,6,6,3,13,13,13,16,17,16,18,17
37017,15,16,15,14,18,15,15,14,17,17,18,19,18
37019,17,18,19,18,15,17,17,18,13,14,15,13,15
37021,13,14,12,11,13,12,15,18,18,18,16,16,17
37023,18,16,18,19,18,19,17,17,13,17,17,18,16
37025,13,10,11,16,12,12,13,17,15,12,14,12,12
37027,15,15,16,18,16,19,17,14,14,13,16,18,16
37029,7,8,7,6,3,7,14,9,14,15,16,2,13
37031,15,18,15,16,18,18,17,16,18,16,16,16,18
37033,12,13,13,3,11,9,12,13,15,14,15,14,15
37035,14,16,16,13,15,13,16,16,12,12,11,17,15
37037,11,12,12,10,11,11,11,10,12,10,11,14,12
37039,19,19,17,18,13,13,16,16,13,18,14,19,16
37041,3,3,3,3,3,8,13,9,16,17,17,17,16
37043,19,19,17,11,15,3,14,15,11,17,13,16,16
37045,17,13,14,14,14,18,13,9,10,12,11,9,14
37047,18,17,15,15,15,15,17,14,12,17,18,19,16
37049,12,14,11,15,15,18,18,18,17,18,18,18,19
37051,14,14,14,12,12,13,13,17,15,16,17,18,18
37053,7,8,9,3,11,8,13,13,15,14,18,9,13
37055,3,3,9,3,18,3,15,18,19,19,17,16,17
37057,11,17,16,16,15,12,15,17,16,16,18,18,18
37059,13,17,16,15,16,14,18,17,16,15,14,16,16
37061,13,12,13,10,14,14,15,14,15,15,12,16,11
37063,12,10,9,9,9,8,8,11,11,9,11,12,15
37065,13,12,13,16,12,13,15,13,14,17,15,17,17
37067,10,14,12,12,13,14,14,14,16,15,15,14,16
37069,11,10,12,9,10,13,13,12,17,16,11,13,15
37071,18,17,18,17,16,15,17,15,13,11,12,11,18
37073,3,7,6,3,6,7,12,7,14,16,16,13,13
37075,19,19,17,16,3,17,18,17,3,18,15,18,18
37077,11,10,10,9,14,10,13,13,16,12,8,15,14
37079,12,15,10,11,11,11,12,15,13,16,14,14,14
37081,9,11,11,9,10,10,13,14,14,14,13,16,15
37083,9,8,9,10,9,17,14,10,16,17,16,12,15
37085,12,11,14,11,11,11,10,15,14,16,15,16,15
37087,17,16,19,18,15,16,14,17,17,18,11,16,18
37089,16,15,13,17,11,15,10,16,12,11,14,11,14
37091,3,3,3,5,3,9,10,10,15,17,16,16,15
37093,12,16,15,14,14,14,12,14,12,13,13,14,15
37095,3,3,10,3,3,3,16,16,18,17,18,17,18
37097,14,17,14,13,13,12,15,14,11,10,9,8,9
37099,18,17,19,18,16,16,18,16,18,18,18,17,17
37101,15,11,11,10,9,12,9,12,10,13,10,12,11
37103,13,3,13,3,15,16,16,16,16,16,2,16,17
37105,12,16,13,11,11,13,11,17,13,17,17,17,18
37107,12,17,11,10,13,14,14,17,15,16,14,14,14
37109,16,16,17,17,11,16,15,9,15,10,11,15,12
37111,16,16,16,17,16,18,19,17,16,17,16,17,16
37113,19,19,18,15,15,14,16,16,12,18,13,16,17
37115,16,17,18,16,17,16,16,18,17,17,13,18,18
37117,8,10,9,12,10,13,13,16,15,16,15,15,17
37119,9,9,10,8,10,9,11,12,12,12,10,8,11
37121,17,17,17,16,16,17,18,18,16,16,15,17,17
37123,15,3,16,14,3,16,3,16,16,16,17,19,18
37125,13,14,13,11,12,11,12,11,14,13,11,11,16
37127,13,11,15,13,10,13,16,11,17,11,13,14,15
37129,15,16,17,16,15,16,17,18,18,16,16,15,15
37131,3,3,3,5,6,11,10,9,16,16,17,15,16
37133,11,12,12,11,11,10,15,12,15,12,13,14,16
37135,10,11,11,8,10,8,10,8,12,8,8,8,9
37137,11,13,13,13,13,15,16,18,17,17,19,19,19
37139,3,8,6,5,3,3,14,7,15,18,18,17,13
37141,16,16,16,16,16,18,17,15,15,13,12,15,13
37143,3,7,6,3,3,3,14,5,17,18,17,15,16
37145,11,11,10,7,9,8,11,11,18,11,12,12,9
37147,12,14,10,11,14,9,11,16,13,15,15,12,17
37149,16,16,14,3,13,16,13,16,15,13,15,16,18
37151,14,15,15,15,13,17,16,18,17,18,18,18,19
37153,13,18,18,17,17,18,10,14,15,15,19,19,19
37155,10,15,16,13,14,11,11,12,14,19,19,19,19
37157,16,16,16,13,13,12,16,15,17,17,19,18,19
37159,15,18,17,17,16,17,17,19,17,17,18,18,19
37161,14,18,14,17,15,19,16,17,15,11,15,17,19
37163,14,15,14,12,18,13,13,11,14,15,11,14,10
37165,10,17,16,14,13,14,11,12,14,16,16,18,18
37167,19,16,17,16,13,16,12,17,18,16,17,15,13
37169,14,19,16,14,14,18,18,19,18,16,18,19,18
37171,18,17,17,15,16,14,14,16,18,15,12,16,16
37173,18,16,18,17,13,17,16,17,17,18,16,18,19
37175,17,17,19,19,16,16,15,16,17,17,15,15,17
37177,3,7,7,3,8,3,14,3,17,17,17,13,16
37179,9,12,8,10,10,10,9,10,11,9,9,8,8
37181,10,10,18,9,12,13,13,17,17,16,16,16,17
37183,9,8,8,8,9,8,10,10,9,8,9,8,8
37185,9,8,3,7,8,14,14,3,17,15,18,14,16
37187,3,7,3,3,7,7,14,13,17,17,17,16,17
37189,17,15,17,18,18,19,18,14,13,15,11,16,9
37191,12,12,10,11,9,9,12,12,14,16,12,12,9
37193,18,14,18,19,19,19,19,16,17,16,12,13,14
37195,13,12,12,12,11,11,12,12,11,15,13,16,14
37197,16,16,18,15,19,16,17,16,18,14,16,15,16
37199,16,16,16,15,15,16,17,18,17,17,15,17,17
38001,3,3,3,3,3,3,3,3,3,3,2,2,2
38003,3,3,3,3,5,3,3,3,5,3,4,4,4
38005,3,3,3,3,3,3,3,3,3,3,2,2,2
38007,3,3,3,3,3,3,3,3,3,3,2,2,2
38009,3,3,3,3,3,3,3,3,3,3,2,2,3
38011,3,3,3,3,3,3,3,3,3,3,2,2,2
38013,3,3,3,3,3,3,3,3,3,3,2,2,2
38015,3,3,3,3,3,3,3,3,3,5,6,7,7
38017,3,7,3,3,8,6,11,7,9,8,6,7,7
38019,3,3,3,3,3,3,3,3,3,3,2,2,2
38021,3,3,3,3,3,3,5,3,3,3,2,2,2
38023,3,3,3,3,3,3,3,3,3,3,2,2,2
38025,3,3,3,3,3,3,3,3,3,3,2,2,3
38027,3,3,3,3,3,3,3,3,3,3,2,2,2
38029,4,3,3,3,3,3,3,3,3,3,4,2,4
38031,4,3,3,3,3,3,3,3,3,3,2,2,2
38033,4,3,3,3,3,3,3,3,3,3,2,2,2
38035,4,3,3,3,3,3,3,5,3,5,4,8,6
38037,4,3,3,3,3,3,3,3,3,3,2,2,2
38039,4,3,3,3,3,3,3,3,3,3,2,2,2
38041,4,3,3,3,3,3,3,3,3,3,2,2,2
38043,4,4,3,3,3,3,3,3,3,3,2,2,2
38045,4,4,3,3,3,3,3,3,3,3,4,2,2
38047,4,4,3,3,3,3,3,3,3,3,2,2,2
38049,4,4,3,3,3,3,3,3,3,3,5,2,4
38051,4,4,3,3,3,3,3,3,3,3,2,2,2
38053,4,4,3,3,3,3,3,3,3,3,4,3,2
38055,4,4,3,3,3,3,3,3,3,6,5,4,2
38057,4,4,3,3,3,3,3,3,3,3,2,2,2
38059,4,4,3,3,3,3,3,3,3,3,4,3,4
38061,4,4,3,3,3,3,3,3,3,3,5,4,4
38063,4,4,3,3,3,3,3,3,3,3,2,2,2
38065,4,4,3,3,3,3,3,3,3,3,2,2,2
38067,4,4,3,3,3,3,3,3,3,3,2,2,2
38069,4,4,3,3,3,3,3,3,3,3,2,2,2
38071,4,4,3,3,3,3,3,3,3,3,2,2,2
38073,4,4,3,3,3,3,6,3,3,5,4,4,2
38075,4,4,3,3,3,3,3,3,3,3,2,2,2
38077,4,6,4,3,3,6,6,5,3,3,5,4,4
38079,4,4,4,3,3,3,3,3,3,3,2,2,2
38081,4,4,4,3,3,3,5,3,3,3,2,2,2
38083,4,4,4,3,3,3,3,3,3,3,2,2,2
38085,4,4,4,3,3,3,3,3,3,3,4,2,3
38087,4,4,4,3,3,3,3,3,3,3,2,2,2
38089,4,4,4,3,3,3,3,3,3,3,2,2,3
38091,4,4,4,3,3,3,3,3,3,3,2,2,2
38093,4,4,4,3,5,3,3,3,5,3,2,2,3
38095,4,4,4,3,3,3,3,3,3,3,2,2,2
38097,4,4,4,3,3,3,6,5,3,3,4,5,4
38099,4,4,4,3,3,3,3,3,3,3,2,2,3
38101,4,4,4,3,3,3,3,3,3,15,12,8,8
38103,4,4,4,3,3,3,3,3,3,3,2,2,2
38105,4,4,4,3,3,3,3,3,3,3,4,3,2
39001,19,19,19,16,19,19,19,19,18,19,18,18,18
39003,16,10,14,14,12,14,17,18,10,10,15,12,17
39005,13,13,11,16,14,14,14,12,16,16,15,12,9
39007,17,17,18,16,18,17,19,19,17,18,17,15,15
39009,13,17,14,10,18,16,19,17,18,17,13,17,16
39011,16,13,16,17,15,16,17,18,15,15,14,15,14
39013,18,18,14,13,16,17,17,17,16,16,17,11,16
39015,19,19,19,19,19,19,19,19,19,17,17,19,18
39017,17,18,18,19,19,19,19,19,19,19,18,17,17
39019,15,4,13,16,17,15,16,17,16,15,16,2,15
39021,16,17,17,16,18,18,18,19,16,17,17,13,11
39023,15,18,18,17,18,19,19,19,19,19,17,18,17
39025,18,18,19,19,19,19,19,19,18,18,16,16,13
39027,18,17,19,19,18,19,17,19,18,19,18,17,16
39029,15,16,16,18,15,18,18,19,17,19,18,17,12
39031,17,15,9,14,14,12,13,15,15,15,17,13,12
39033,14,15,16,17,17,18,18,19,17,15,16,9,9
39035,14,16,16,17,16,16,19,19,18,18,17,16,16
39037,17,17,16,17,16,18,18,19,18,13,16,12,12
39039,14,10,10,11,13,11,13,16,14,15,12,13,10
39041,10,9,11,9,8,9,7,11,11,10,8,7,6
39043,18,15,15,17,16,18,19,19,18,14,18,12,14
39045,13,11,15,12,10,10,13,17,12,13,15,15,14
39047,18,17,17,18,19,19,18,19,18,18,17,15,18
39049,17,17,16,15,15,17,16,17,18,19,19,18,18
39051,14,14,12,16,16,17,16,15,16,17,16,14,10
39053,17,19,17,19,19,19,18,19,19,19,19,18,19
39055,16,14,16,11,12,12,16,16,10,15,7,6,5
39057,17,15,14,15,17,18,17,18,17,15,12,12,11
39059,19,14,9,14,17,18,18,16,16,17,17,15,16
39061,15,17,17,19,18,19,19,19,19,19,17,16,15
39063,15,14,11,18,13,15,16,19,18,14,13,13,14
39065,16,15,16,19,16,17,17,18,17,17,14,18,14
39067,17,16,4,16,17,16,16,17,16,3,16,12,16
39069,14,14,11,15,15,16,16,16,18,16,15,13,12
39071,19,19,18,19,18,18,19,19,19,17,14,16,17
39073,17,17,15,12,18,18,18,17,19,17,18,18,18
39075,15,14,4,15,3,3,15,14,13,14,14,13,11
39077,15,14,14,18,18,13,17,19,17,19,19,16,12
39079,18,19,17,19,19,19,19,19,18,19,18,18,18
39081,16,19,17,18,18,16,14,18,18,18,17,17,19
39083,16,16,9,16,13,14,13,15,16,11,12,11,7
39085,16,17,17,16,17,16,19,18,17,17,16,13,15
39087,16,18,15,14,19,19,19,19,19,18,19,19,19
39089,14,14,11,14,15,16,9,15,15,15,14,14,13
39091,17,17,17,18,18,16,18,18,15,16,12,15,11
39093,13,11,18,18,17,16,19,19,17,18,17,16,15
39095,14,14,18,15,18,18,18,18,18,19,19,17,17
39097,18,17,17,16,18,19,19,18,18,19,13,13,11
39099,18,17,17,16,16,17,18,19,19,19,19,18,19
39101,14,16,19,18,19,19,19,19,19,19,18,17,18
39103,9,11,11,10,10,15,16,16,13,9,11,8,6
39105,13,16,17,17,19,19,19,19,19,19,19,19,19
39107,16,14,16,17,16,18,18,19,18,15,16,16,13
39109,14,15,14,12,15,13,18,18,15,14,15,8,8
39111,17,12,11,3,16,17,18,17,16,15,16,13,17
39113,18,18,19,19,19,19,19,19,19,19,19,18,17
39115,16,11,4,8,17,3,17,16,17,16,16,16,15
39117,13,14,14,16,17,17,17,17,17,18,18,13,11
39119,17,12,13,13,16,13,9,15,19,18,18,16,13
39121,17,4,4,10,16,13,17,16,17,16,16,14,15
39123,16,16,15,16,16,17,18,17,17,15,13,13,13
39125,13,4,12,3,12,3,3,15,14,16,13,14,12
39127,15,15,11,3,16,10,16,16,18,17,18,18,16
39129,17,18,17,15,18,13,18,16,18,18,18,13,17
39131,19,19,18,18,19,19,19,19,19,19,19,19,19
39133,12,16,11,12,16,16,17,15,13,13,11,11,9
39135,17,18,19,18,19,18,19,19,17,17,18,13,15
39137,15,11,11,13,12,12,13,17,15,13,13,12,12
39139,12,13,10,16,17,18,19,18,19,19,18,18,17
39141,18,18,15,16,19,19,19,18,19,19,19,19,19
39143,17,18,13,17,16,15,18,18,16,16,9,15,15
39145,19,19,17,17,18,19,19,19,19,19,19,19,19
39147,16,16,13,18,15,15,17,17,14,13,18,14,12
39149,16,16,16,17,17,16,17,19,13,17,15,10,12
39151,13,12,12,13,15,15,17,16,14,16,15,15,14
39153,14,12,16,14,17,19,19,19,15,18,17,15,16
39155,18,18,16,17,18,19,19,19,19,19,19,18,18
39157,17,15,8,12,14,10,12,14,10,11,14,13,10
39159,17,16,17,17,17,17,17,12,17,14,10,16,6
39161,15,9,14,14,12,13,15,18,15,15,14,15,14
39163,17,18,15,17,19,19,19,19,19,19,19,19,19
39165,13,14,16,13,15,15,16,18,12,13,12,11,7
39167,10,9,9,8,15,14,18,15,14,11,13,12,16
39169,12,12,11,14,11,15,18,13,11,12,13,13,11
39171,14,14,8,16,14,15,16,15,12,15,15,13,10
39173,16,16,9,16,11,14,12,10,10,13,11,9,6
39175,15,15,16,18,3,17,18,18,17,16,17,15,14
40001,16,16,15,17,16,13,14,11,12,10,7,9,10
40003,4,7,4,3,3,3,5,3,3,3,2,2,2
40005,18,18,19,18,11,17,16,12,14,3,11,10,12
40007,4,4,4,3,3,3,3,3,3,3,2,2,2
40009,4,6,6,9,7,5,7,3,5,3,6,5,3
40011,9,8,8,15,7,6,12,6,6,5,9,7,5
40013,16,18,18,16,12,16,17,9,15,13,7,6,10
40015,13,10,12,19,14,10,18,9,9,8,16,14,6
40017,13,15,13,14,12,10,9,8,11,8,7,5,8
40019,19,19,19,19,19,18,15,17,16,7,14,4,10
40021,17,16,17,18,18,16,17,14,17,13,9,13,15
40023,13,16,17,16,10,15,16,7,14,10,8,7,8
40025,4,4,4,3,6,3,3,3,3,3,2,2,2
40027,15,14,16,16,13,14,12,9,12,9,7,6,7
40029,19,18,19,18,3,18,14,14,10,9,11,13,14
40031,12,11,9,11,17,10,12,9,10,10,14,10,9
40033,16,16,16,3,3,3,11,3,9,6,12,6,9
40035,16,11,18,12,14,13,12,11,13,11,7,10,8
40037,19,18,14,17,18,13,14,13,12,15,10,10,14
40039,7,6,7,18,8,6,11,5,5,5,9,7,4
40041,17,12,18,15,18,16,16,12,13,11,8,10,9
40043,4,4,4,9,6,3,6,3,3,3,4,2,4
40045,4,4,4,3,5,3,3,3,3,3,2,2,2
40047,8,16,8,17,13,5,8,9,6,6,5,5,10
40049,18,19,19,19,17,19,18,18,15,10,11,5,11
40051,16,18,19,18,16,16,15,13,16,12,11,7,9
40053,4,4,4,9,3,3,3,8,3,3,2,2,5
40055,4,6,4,3,3,3,6,3,3,3,2,2,2
40057,4,4,4,4,3,3,3,3,3,3,2,2,3
40059,4,5,4,4,3,3,3,3,3,3,2,2,2
40061,18,18,18,19,18,16,18,14,15,14,12,15,10
40063,18,4,19,18,16,17,3,13,3,11,10,15,14
40065,4,4,4,4,3,3,3,3,5,4,2,5,3
40067,18,18,18,13,16,3,13,11,13,3,11,2,7
40069,19,19,19,19,13,17,16,15,14,7,11,7,12
40071,17,8,8,13,8,8,9,15,7,8,6,7,8
40073,13,12,12,14,3,8,10,8,8,7,7,7,8
40075,8,7,4,11,10,7,10,6,3,6,11,9,2
40077,18,18,18,19,3,15,17,14,15,14,14,14,2
40079,15,19,17,18,16,15,16,15,15,9,14,13,8
40081,17,16,15,16,16,15,16,13,13,13,9,9,14
40083,13,14,15,15,12,11,13,12,10,10,8,7,8
40085,18,18,4,17,16,10,13,12,12,6,9,2,6
40087,17,18,18,18,13,18,15,13,14,10,8,7,10
40089,8,15,19,11,8,9,18,8,10,7,7,8,6
40091,18,12,18,18,18,16,15,14,13,14,11,18,14
40093,7,4,4,4,3,3,3,3,3,3,2,4,2
40095,18,19,17,17,15,15,16,13,13,3,11,5,9
40097,19,15,18,17,17,19,13,16,15,15,8,17,12
40099,19,19,19,19,16,19,17,17,15,9,13,4,12
40101,18,17,16,17,19,18,18,12,17,14,11,12,14
40103,4,4,12,15,13,11,12,16,10,11,8,9,11
40105,12,4,17,4,3,10,8,10,10,9,2,9,2
40107,18,4,17,17,17,15,14,13,12,13,9,14,15
40109,17,16,18,17,16,14,14,13,11,12,11,10,12
40111,18,16,18,17,18,15,16,16,13,13,10,17,17
40113,13,12,13,14,11,11,11,18,9,13,8,12,12
40115,16,10,19,14,17,14,14,12,13,10,8,10,8
40117,16,14,15,15,17,13,13,15,12,14,9,10,18
40119,15,14,13,12,16,14,11,14,13,14,7,6,6
40121,18,17,19,19,19,16,15,14,16,14,12,12,14
40123,19,19,19,18,13,18,15,15,12,9,10,10,14
40125,17,18,15,18,12,17,16,12,16,11,8,10,14
40127,16,18,18,19,3,15,17,12,15,11,13,13,8
40129,4,4,4,8,3,3,5,3,3,3,2,2,3
40131,12,13,17,12,12,11,9,8,9,13,7,7,9
40133,18,16,18,17,15,17,12,12,10,11,9,12,14
40135,19,17,17,19,19,15,18,16,14,11,11,16,15
40137,19,18,19,18,18,17,16,13,13,8,12,6,11
40139,4,4,4,4,3,3,3,3,5,3,2,2,2
40141,11,10,8,9,10,7,3,3,7,3,8,8,6
40143,18,16,17,16,15,13,13,13,13,13,11,12,15
40145,19,16,17,18,17,15,10,14,10,10,8,10,12
40147,12,18,16,10,16,12,9,12,9,11,7,10,14
40149,8,6,4,18,10,7,15,6,6,6,16,14,2
40151,4,6,4,4,3,3,3,3,3,3,2,2,2
40153,4,4,4,4,3,3,3,3,3,3,2,2,2
41001,6,4,6,6,3,3,3,6,3,5,4,3,10
41003,14,12,15,15,16,12,11,10,11,12,10,6,6
41005,13,12,10,12,11,9,8,7,8,8,8,7,8
41007,13,19,14,7,7,6,6,9,16,6,12,9,15
41009,14,17,15,11,10,9,9,10,13,9,11,15,9
41011,17,12,15,10,11,14,9,8,10,13,10,7,14
41013,7,7,7,6,6,6,7,5,5,5,5,4,5
41015,16,16,15,10,12,15,13,10,11,13,12,19,16
41017,14,12,9,10,11,8,11,8,7,7,6,5,6
41019,11,12,15,10,11,14,9,8,10,12,10,12,14
41021,4,4,4,4,3,3,3,3,3,3,2,2,2
41023,4,4,6,7,3,7,6,3,3,3,5,2,8
41025,4,4,10,10,9,10,10,3,3,3,7,2,10
41027,4,11,9,11,11,9,8,8,8,8,8,12,15
41029,14,15,17,12,13,12,10,8,14,10,8,14,14
41031,10,10,4,4,9,3,8,7,7,3,6,6,9
41033,14,16,14,11,14,13,15,13,12,14,13,14,16
41035,16,15,16,12,13,12,14,11,11,15,9,14,10
41037,16,15,16,4,13,12,15,3,3,3,8,9,12
41039,15,14,12,12,14,14,13,13,12,12,12,14,16
41041,14,13,17,17,18,13,12,11,11,14,10,10,16
41043,13,16,14,12,17,10,9,7,9,9,10,6,11
41045,8,7,7,8,7,7,5,6,5,5,5,5,12
41047,14,11,13,7,8,9,9,9,8,8,9,10,9
41049,4,4,4,6,6,7,3,3,6,5,6,4,5
41051,15,17,15,15,13,12,11,12,13,15,14,16,17
41053,13,13,15,14,11,10,11,9,10,11,7,6,7
41055,4,4,4,4,3,3,3,3,3,3,2,7,2
41057,12,15,14,12,11,9,9,9,12,10,9,13,11
41059,6,6,7,7,9,9,6,8,7,6,9,10,12
41061,4,4,6,7,6,6,5,6,5,3,5,4,12
41063,4,4,4,6,3,3,3,8,3,3,2,2,7
41065,8,8,7,6,6,6,6,6,6,5,5,14,17
41067,9,10,11,9,9,8,8,7,7,8,6,6,7
41069,4,4,4,4,3,3,3,3,3,3,2,2,2
41071,12,12,13,11,10,10,9,10,9,9,9,10,9
42001,14,11,13,13,15,14,15,11,13,15,11,10,4
42003,17,17,17,17,17,18,19,19,18,19,18,17,17
42005,16,17,17,16,17,19,19,19,19,17,17,18,14
42007,14,17,17,18,17,15,19,19,17,18,17,15,15
42009,16,17,13,17,16,18,19,18,17,16,16,17,8
42011,14,15,13,12,13,10,15,16,14,16,15,12,11
42013,11,17,14,12,13,18,17,18,12,14,16,13,17
42015,13,15,16,14,15,15,13,17,13,14,14,9,13
42017,15,17,16,17,16,16,17,19,18,17,15,12,12
42019,12,15,12,17,16,18,19,19,14,18,16,13,13
42021,18,16,17,19,18,19,19,19,19,19,18,18,19
42023,4,14,4,4,3,16,3,3,3,3,11,15,2
42025,13,17,15,18,17,17,18,18,19,19,16,19,18
42027,12,15,10,14,8,8,9,8,9,13,6,4,5
42029,12,14,12,10,12,14,15,17,16,14,12,9,8
42031,15,17,16,17,14,18,18,17,16,17,14,15,11
42033,14,12,14,17,13,13,11,10,17,12,13,16,7
42035,10,12,10,12,8,12,18,11,11,12,12,12,7
42037,12,13,11,13,13,14,15,14,17,16,13,15,10
42039,15,13,16,17,16,19,19,15,17,14,14,17,8
42041,10,10,11,11,10,12,15,17,13,11,11,7,6
42043,10,12,13,13,15,15,17,17,18,17,15,12,13
42045,17,18,18,18,18,19,19,19,18,18,16,14,11
42047,11,16,12,13,18,16,10,17,10,11,10,17,7
42049,11,16,16,17,16,16,17,18,15,15,13,13,14
42051,17,19,12,18,18,19,19,19,18,17,18,19,18
42053,14,17,15,16,3,17,3,3,3,16,2,14,2
42055,10,10,11,8,13,12,15,12,12,9,9,9,6
42057,14,14,4,16,15,16,19,3,18,17,17,15,14
42059,19,18,13,17,18,19,19,19,17,16,15,18,13
42061,12,14,10,13,13,13,16,17,15,15,12,9,10
42063,14,18,17,15,13,19,19,19,17,18,17,17,17
42065,15,17,17,16,16,17,18,14,16,16,14,16,12
42067,11,11,11,12,14,3,16,16,16,16,14,12,12
42069,15,16,18,17,15,18,18,18,19,17,17,16,16
42071,11,11,11,10,11,12,14,17,14,13,13,10,8
42073,13,18,14,19,17,19,19,19,19,18,18,18,19
42075,13,13,15,8,11,15,8,10,9,13,14,10,9
42077,13,15,15,14,15,14,16,17,16,14,14,14,13
42079,15,15,16,16,16,18,18,18,19,19,18,18,17
42081,12,9,10,15,10,13,16,16,13,17,15,9,9
42083,10,15,10,12,9,17,11,10,15,11,9,12,12
42085,15,14,16,17,17,12,16,18,19,18,17,18,16
42087,12,13,11,14,11,8,16,16,17,16,11,15,14
42089,11,13,14,16,14,17,13,14,13,14,18,14,14
42091,14,14,15,15,15,14,17,15,15,16,13,9,9
42093,4,11,4,14,12,13,16,16,15,18,15,13,12
42095,11,14,14,14,11,17,16,18,17,15,15,14,11
42097,13,12,12,15,13,13,18,17,16,19,17,15,16
42099,11,11,12,12,13,11,16,18,15,16,17,13,10
42101,17,18,19,18,19,19,19,19,19,19,19,19,19
42103,18,17,15,16,15,17,16,18,18,16,17,15,9
42105,10,12,11,11,3,15,13,12,11,12,11,12,9
42107,16,15,18,14,14,15,19,14,18,18,18,16,15
42109,12,12,11,14,12,9,17,16,16,18,14,14,14
42111,16,18,15,13,17,17,18,19,13,14,14,13,15
42113,13,13,4,4,14,3,16,17,3,18,16,14,13
42115,14,14,18,19,19,16,17,16,16,17,15,14,13
42117,13,13,15,14,9,14,14,17,12,16,12,16,12
42119,12,12,11,14,10,11,16,15,14,17,13,11,12
42121,14,18,16,16,16,16,15,16,14,17,15,11,14
42123,12,16,14,15,14,17,15,15,3,14,12,15,11
42125,17,16,15,18,15,18,19,19,18,18,18,17,15
42127,14,17,18,17,18,18,17,17,17,18,12,15,14
42129,16,17,19,18,18,19,19,19,18,18,16,17,14
42131,14,15,19,15,17,19,17,18,19,19,17,15,15
42133,13,13,15,14,18,16,15,17,17,15,17,12,12
44001,15,17,17,18,17,15,14,13,15,14,16,9,9
44003,15,18,18,19,17,18,18,15,18,16,16,16,15
44005,13,17,17,16,17,17,17,17,15,12,15,8,13
44007,16,16,16,17,17,18,17,17,17,17,17,16,16
44009,15,14,13,16,17,15,13,13,12,14,11,11,9
45001,14,12,10,14,3,12,13,11,16,13,16,17,15
45003,16,14,17,16,15,15,13,16,14,13,17,16,18
45005,4,4,4,4,3,3,3,12,7,3,14,15,18
45007,17,16,15,16,15,16,13,12,12,13,15,13,13
45009,11,8,8,8,7,7,3,12,3,8,13,16,18
45011,11,9,10,10,9,9,7,13,9,8,14,17,19
45013,11,11,9,10,8,7,8,11,9,11,10,10,8
45015,14,11,14,13,11,11,14,12,14,13,12,14,15
45017,14,4,4,12,3,11,3,3,13,12,13,13,14
45019,16,14,11,11,13,14,12,13,13,14,16,13,14
45021,16,16,18,14,13,17,14,14,14,13,9,8,13
45023,12,14,13,10,12,13,3,15,13,17,16,12,15
45025,12,14,13,11,7,13,9,12,12,13,15,14,15
45027,13,9,8,13,10,11,9,10,14,12,13,16,16
45029,18,10,9,9,8,10,8,12,10,10,13,14,12
45031,9,12,10,16,7,10,10,10,11,10,8,12,16
45033,10,12,4,13,12,11,15,14,15,17,19,18,19
45035,10,10,12,10,10,15,10,12,15,12,14,12,11
45037,4,12,4,4,13,10,13,12,3,3,15,15,18
45039,13,13,11,4,11,11,8,14,13,15,16,17,16
45041,13,11,6,13,12,10,10,14,14,11,14,15,17
45043,13,12,10,12,15,13,17,17,18,15,18,18,18
45045,16,14,15,13,14,16,12,13,17,15,15,17,17
45047,9,12,6,10,15,9,13,13,17,10,16,18,17
45049,4,7,8,8,3,7,6,11,7,8,15,12,15
45051,16,11,12,12,16,13,19,16,16,18,18,18,17
45053,9,4,10,10,7,8,8,11,10,10,18,12,18
45055,15,12,16,9,7,10,9,12,14,12,17,17,16
45057,17,14,12,14,10,11,9,16,12,18,18,17,17
45059,16,15,10,18,12,13,13,14,17,12,18,16,16
45061,4,11,4,4,3,3,9,12,14,12,14,14,16
45063,16,15,13,15,15,14,11,12,13,13,14,13,14
45065,4,9,4,4,9,3,12,3,11,9,14,13,15
45067,4,11,8,13,14,11,16,15,16,15,17,17,15
45069,4,15,12,13,3,14,11,13,14,16,17,18,18
45071,11,13,4,12,13,10,11,13,14,12,13,12,15
45073,18,18,18,14,17,17,14,16,15,18,15,13,16
45075,12,10,11,13,10,11,9,11,9,12,12,16,17
45077,19,18,18,18,18,17,15,15,17,16,16,17,17
45079,14,10,10,8,11,9,10,13,12,11,12,10,12
45081,4,14,9,12,14,3,12,13,13,10,15,16,16
45083,17,17,12,12,13,14,14,15,16,14,15,16,17
45085,12,9,9,10,8,9,8,11,17,14,14,11,14
45087,4,15,12,13,13,13,12,14,15,14,15,18,19
45089,11,11,4,13,13,11,14,14,15,13,15,17,17
45091,12,13,15,14,12,13,13,14,14,14,14,16,13
46003,4,4,4,4,3,3,3,3,3,3,2,2,2
