FIPS,2010 RR_Level,2011 RR_Level,2012 RR_Level,2013 RR_Level,2014 RR_Level,2015 RR_Level,2016 RR_Level,2017 RR_Level,2018 RR_Level,2019 RR_Level,2020 RR_Level,2021 RR_Level,2022 RR_Level
20091,15,15,15,14,14,15,15,16,15,15,16,16,16
20093,17,17,17,18,18,18,18,18,18,18,18,18,18
20095,16,17,15,18,15,15,16,18,18,15,16,16,18
20097,17,17,17,18,18,18,18,18,18,18,18,18,18
20099,12,15,11,14,15,15,16,15,14,16,16,15,16
20101,17,17,17,18,18,18,18,18,18,18,18,18,18
20103,14,12,13,12,12,15,13,15,15,13,15,15,12
20105,17,17,17,18,18,18,18,18,18,18,18,17,17
20107,17,17,15,16,16,16,17,16,16,16,17,17,15
20109,17,17,17,18,18,18,18,18,18,18,18,18,18
20111,16,17,17,18,17,17,18,17,17,18,18,17,18
20113,15,16,15,13,16,15,17,15,18,15,16,15,16
20115,14,17,15,13,18,16,18,14,16,15,16,16,18
20117,17,17,16,18,18,18,18,18,17,18,17,18,18
20119,17,17,17,18,18,18,18,18,18,18,18,18,18
20121,15,15,15,15,15,15,16,16,15,15,17,16,15
20123,17,17,17,18,18,18,18,18,18,18,18,18,18
20125,14,15,13,15,16,16,17,16,16,16,17,16,16
20127,17,17,17,18,18,18,18,16,18,18,18,18,18
20129,17,17,17,18,18,18,18,18,18,18,18,18,18
20131,17,17,17,18,18,18,18,17,18,18,17,18,18
20133,15,16,14,16,16,17,18,16,16,17,17,17,17
20135,17,17,17,18,18,18,18,18,18,18,18,18,18
20137,17,17,17,18,18,18,18,18,18,18,18,18,18
20139,14,15,17,16,15,15,16,16,15,16,16,16,16
20141,17,17,17,18,18,18,18,18,18,18,18,18,18
20143,17,17,17,15,18,18,18,18,18,18,18,18,17
20145,17,17,17,16,18,18,18,18,18,18,18,18,18
20147,17,17,17,18,18,18,18,18,18,18,18,18,18
20149,16,16,16,16,18,16,18,16,16,16,18,17,17
20151,17,16,17,16,18,16,18,18,18,16,17,17,17
20153,17,17,17,18,18,18,18,18,18,18,18,18,18
20155,15,16,15,11,12,12,16,16,12,13,14,12,12
20157,17,17,17,18,18,18,18,18,18,18,18,18,18
20159,16,16,16,18,18,16,18,18,18,16,18,17,17
20161,16,17,16,17,18,18,18,17,17,18,17,17,17
20163,17,17,17,18,18,18,18,18,18,18,18,18,18
20165,17,17,17,18,18,18,18,18,18,18,18,18,18
20167,17,17,17,18,18,18,18,18,18,18,18,18,18
20169,16,17,17,11,17,16,18,11,17,13,17,15,16
20171,17,17,17,18,18,18,18,18,18,18,18,18,18
20173,13,14,12,13,12,13,14,13,13,13,12,12,11
20175,17,17,17,18,18,18,18,18,18,18,18,18,18
20177,12,12,14,15,13,13,14,14,14,13,13,13,12
20179,17,17,17,18,18,18,18,18,18,18,18,18,18
20181,17,17,17,18,18,18,18,18,18,18,18,18,18
20183,17,18,17,18,18,18,18,18,18,18,18,18,18
20185,17,16,17,15,18,18,18,18,18,18,18,18,18
20187,17,18,17,18,18,18,18,18,18,18,18,18,18
20189,17,18,17,18,18,18,18,18,18,18,18,18,18
20191,14,16,15,15,16,15,16,15,16,16,16,16,16
20193,17,18,17,18,18,18,18,18,18,18,18,18,18
20195,17,18,17,18,18,18,18,18,18,18,18,18,18
20197,15,18,17,18,18,16,18,18,16,18,18,18,18
20199,17,18,17,18,18,18,18,18,18,18,18,18,18
20201,17,17,18,18,18,18,18,18,18,17,18,18,18
20203,17,18,18,18,18,18,18,18,18,18,18,18,18
20205,15,18,16,16,17,17,18,17,17,18,17,18,17
20207,16,18,16,17,18,18,18,18,17,18,17,18,18
20209,12,14,13,15,15,15,15,15,15,14,13,13,12
21001,17,16,11,16,1,14,12,11,16,16,12,12,11
21003,14,12,13,12,13,14,12,13,13,2,12,11,12
21005,12,12,10,11,11,10,9,4,11,3,5,11,11
21007,16,16,18,15,14,18,16,18,18,15,17,18,17
21009,16,14,14,11,14,11,12,11,15,12,15,15,12
21011,0,4,12,13,11,13,3,11,7,11,3,3,0
21013,0,1,2,0,3,0,4,8,8,5,11,5,11
21015,7,11,7,3,9,3,9,10,9,12,11,13,13
21017,2,11,6,11,5,11,2,10,5,10,1,11,3
21019,2,9,11,3,6,2,2,2,1,1,2,2,2
21021,15,11,5,14,10,11,3,6,12,6,11,11,11
21023,3,18,18,18,7,4,0,2,9,6,11,4,11
21025,0,1,2,3,1,7,13,11,6,8,2,5,1
21027,12,13,13,16,15,14,9,12,16,15,13,11,15
21029,12,12,5,13,5,12,12,5,11,9,8,11,11
21031,14,9,12,13,18,0,11,12,14,14,15,13,14
21033,15,12,15,5,12,15,14,13,15,16,14,13,13
21035,14,15,13,7,9,15,13,16,13,13,13,14,12
21037,4,3,0,4,2,2,0,0,2,5,5,13,11
21039,17,18,18,15,18,18,18,18,18,18,17,18,18
21041,11,15,3,9,7,7,7,9,11,10,5,6,12
21043,2,4,11,9,4,3,11,2,6,2,2,3,4
21045,16,13,4,14,2,13,8,11,15,12,9,9,9
21047,14,13,13,11,13,12,13,15,12,14,12,13,11
21049,6,3,1,6,2,4,11,3,2,6,1,9,6
21051,1,0,1,1,2,1,7,10,11,6,9,3,8
21053,16,8,0,11,2,15,15,11,12,15,11,10,9
21055,15,13,15,5,13,16,15,15,18,18,16,14,15
21057,16,14,2,14,3,14,13,11,14,18,12,13,11
21059,12,14,12,10,14,14,14,15,14,15,14,15,14
21061,15,8,13,12,18,2,11,11,15,13,18,14,13
21063,1,2,11,9,2,11,11,2,6,5,3,2,18
21065,1,11,0,13,1,6,11,0,2,0,1,0,1
21067,11,11,11,11,10,6,8,8,7,11,10,11,11
21069,2,9,18,16,11,11,3,7,11,4,3,3,4
21071,0,0,2,1,1,2,5,10,9,9,11,2,0
21073,11,14,7,6,11,11,10,4,11,10,11,6,7
21075,17,18,14,18,18,18,16,18,18,18,18,15,15
21077,11,14,2,6,4,4,4,9,6,3,8,0,11
21079,11,11,8,13,10,11,6,5,8,4,2,5,6
21081,4,11,1,5,2,2,1,8,4,1,3,5,4
21083,14,15,13,12,12,16,14,17,15,14,14,15,15
21085,15,2,13,14,16,3,4,7,15,13,15,12,14
21087,17,18,13,15,11,14,14,11,18,16,18,12,7
21089,3,6,11,2,5,8,8,5,3,0,4,4,11
21091,12,18,12,18,16,15,12,16,18,16,14,13,18
21093,12,14,13,14,12,12,12,13,13,13,12,12,11
21095,2,3,1,2,1,1,4,9,11,8,5,6,11
21097,3,12,11,12,6,11,0,3,11,4,5,3,7
21099,17,12,15,13,15,11,12,11,16,14,15,14,11
21101,12,12,13,11,14,14,13,14,15,18,15,13,13
21103,12,15,5,11,11,11,11,10,12,11,2,11,12
21105,17,18,16,18,18,17,16,18,18,18,18,16,17
21107,16,11,14,2,16,13,12,11,14,16,15,13,15
21109,2,18,3,18,4,6,11,6,7,2,4,2,3
21111,12,11,10,10,11,11,5,4,8,5,3,4,5
21113,11,11,11,12,10,11,11,3,11,6,4,12,4
21115,0,0,2,1,0,3,2,4,4,6,4,2,2
21117,2,3,3,2,2,0,3,1,2,2,6,8,12
21119,1,0,0,2,1,4,11,11,11,8,0,1,1
21121,4,0,2,4,4,0,11,5,11,5,11,9,8
21123,15,15,18,14,12,18,18,11,18,13,11,11,10
21125,11,4,7,9,11,11,11,13,12,11,11,14,12
21127,1,2,5,3,2,3,3,1,2,2,2,2,7
21129,0,3,18,12,0,9,13,7,3,3,2,2,0
21131,1,1,0,0,0,0,4,9,9,7,6,3,8
21133,1,0,1,3,2,4,8,10,11,8,2,4,6
21135,2,4,11,18,7,4,18,2,3,1,2,2,4
21137,13,11,5,13,8,11,6,11,11,11,5,9,7
21139,14,14,14,6,11,18,14,17,18,16,16,14,16
21141,13,13,12,13,14,9,12,14,13,12,11,12,12
21143,14,13,15,4,7,17,18,15,18,16,14,13,14
21145,11,11,5,8,8,18,13,17,14,13,14,16,14
21147,17,18,2,4,3,5,11,11,12,18,11,11,4
21149,18,12,13,11,18,18,12,18,15,17,18,14,14
21151,7,11,10,12,11,7,11,4,3,2,3,2,5
21153,0,0,1,2,1,9,11,11,8,8,2,2,0
21155,15,13,10,15,9,13,11,8,18,11,6,5,11
21157,13,13,12,3,3,17,11,16,16,14,14,13,14
21159,1,1,1,2,0,0,1,2,3,4,2,1,2
21161,3,8,13,14,11,4,1,2,8,7,6,4,3
21163,12,15,11,15,14,15,9,12,15,13,12,10,13
21165,0,2,18,8,18,18,11,10,4,18,5,2,2
21167,12,11,10,13,11,11,3,4,11,6,6,11,4
21169,18,18,18,18,11,13,13,11,16,18,15,18,11
21171,15,14,12,13,13,13,11,12,14,13,12,15,11
21173,0,4,6,11,3,12,8,3,4,11,7,1,3
21175,0,1,5,4,3,18,11,5,4,11,5,2,4
21177,14,12,13,11,15,8,11,14,13,14,14,12,13
21179,13,13,12,13,11,12,11,7,13,11,11,11,11
21181,1,10,12,13,11,12,0,18,11,6,4,3,3
21183,14,11,13,14,16,11,11,14,15,15,15,13,15
21185,12,12,7,11,11,11,13,11,14,12,5,16,16
21187,11,14,2,8,4,7,5,10,11,6,4,4,11
21189,0,1,3,11,2,3,11,10,7,6,5,2,2
21191,3,9,3,7,2,2,0,1,3,2,7,2,11
21193,1,1,1,2,2,3,10,11,10,8,3,0,3
21195,2,1,1,4,2,5,11,13,11,7,11,6,2
21197,0,5,4,11,0,11,12,5,3,7,2,3,3
21199,15,10,5,12,3,13,13,12,13,12,11,11,11
21201,2,13,18,18,18,18,0,5,18,5,6,3,18
21203,6,11,5,14,7,11,11,11,11,6,5,2,9
21205,1,3,12,13,8,12,12,3,5,10,6,1,6
21207,16,12,1,13,0,13,13,11,13,15,11,11,11
21209,3,12,11,10,5,11,7,12,11,12,9,12,11
21211,12,12,8,9,11,5,11,12,13,11,12,14,7
21213,13,12,13,13,13,13,13,13,13,11,11,11,13
21215,12,12,7,11,10,11,11,7,11,8,8,11,10
21217,16,16,2,15,6,15,13,11,18,13,7,7,3
21219,13,18,12,12,13,12,12,18,12,11,11,11,12
21221,14,14,14,6,6,14,14,15,14,15,13,11,13
21223,11,18,6,11,11,11,11,10,11,11,3,12,13
21225,14,12,16,11,15,16,15,16,18,18,17,14,15
21227,14,12,12,13,13,14,14,15,14,13,14,14,15
21229,14,12,10,18,11,11,5,4,13,7,8,10,11
21231,15,12,0,10,1,12,13,11,12,14,11,10,7
21233,15,11,14,7,16,15,13,14,16,18,16,14,14
21235,2,3,0,2,2,2,5,5,11,11,11,11,2
21237,0,2,7,4,2,14,18,18,4,11,3,3,1
21239,11,12,11,11,10,11,7,6,11,10,11,9,8
22001,3,8,13,12,13,13,14,14,12,12,13,11,11
22003,10,13,14,13,18,14,13,13,11,11,10,8,11
22005,11,14,13,11,14,13,15,12,7,13,11,11,8
22007,11,12,12,12,18,12,13,11,11,12,12,11,11
22009,14,14,16,16,10,15,15,13,11,14,12,11,4
22011,10,13,14,13,15,15,14,14,12,11,11,13,12
22013,16,16,16,15,16,16,18,16,17,15,16,16,15
22015,14,16,16,13,16,15,14,15,16,15,16,16,17
22017,14,14,15,14,15,14,15,15,15,15,16,16,17
22019,12,13,13,13,12,14,15,15,14,13,12,11,14
22021,18,16,18,16,15,16,16,15,15,16,18,15,12
22023,18,18,18,13,18,13,14,13,14,13,18,12,12
22025,16,16,18,18,14,18,18,15,18,18,16,18,11
22027,18,16,16,16,16,18,16,17,18,17,17,18,16
22029,18,18,18,18,13,16,17,15,18,18,18,12,9
22031,13,16,16,18,16,16,16,16,16,14,17,17,18
22033,14,15,15,13,13,13,13,13,12,11,9,9,7
22035,18,18,18,18,18,18,18,18,18,18,18,18,18
22037,18,18,16,16,13,12,14,14,14,14,6,11,3
22039,10,12,14,13,13,14,13,14,9,11,11,13,13
22041,18,18,18,18,16,18,18,16,18,18,17,17,16
22043,12,12,16,13,15,14,14,12,11,11,11,8,11
22045,11,13,13,7,15,12,12,12,12,13,13,12,13
22047,13,14,13,12,15,12,13,12,12,12,10,11,11
22049,16,18,18,15,16,15,15,15,15,15,16,15,12
22051,12,11,11,5,11,10,10,8,9,9,6,4,6
22053,4,13,15,13,15,13,14,14,12,6,11,11,6
22055,12,13,12,13,13,14,13,13,14,12,11,11,11
22057,9,12,13,12,11,14,13,13,14,12,13,12,12
22059,14,14,16,15,14,15,18,14,13,12,13,11,8
22061,18,16,18,14,15,18,15,16,16,15,15,15,13
22063,6,6,11,6,11,4,5,7,11,8,7,3,3
22065,18,18,18,18,18,18,18,17,18,18,17,17,18
22067,16,16,16,16,16,16,16,16,16,16,16,11,16
22069,13,15,18,15,16,16,15,15,15,12,15,13,12
22071,15,13,11,5,8,11,7,9,6,4,3,2,2
22073,14,15,13,14,14,13,13,15,13,13,14,12,12
22075,11,12,8,2,10,11,8,8,3,4,3,11,3
22077,16,15,15,15,13,13,14,13,12,14,11,11,6
22079,12,12,14,13,14,14,12,12,11,11,11,8,9
22081,14,18,18,15,18,18,18,18,18,15,18,18,16
22083,18,18,18,16,16,16,16,16,16,16,17,15,17
22085,11,16,16,16,16,17,16,14,16,12,18,15,16
22087,4,13,3,0,9,11,6,9,0,2,2,2,3
22089,11,11,12,7,11,11,11,11,13,13,11,12,9
22091,13,14,18,13,11,11,11,12,12,12,7,6,4
22093,10,12,13,18,14,12,13,12,11,12,12,11,11
22095,11,11,12,11,11,11,12,11,11,12,12,13,14
22097,13,11,14,14,14,14,15,15,14,13,12,11,12
22099,12,13,12,11,15,13,13,12,12,13,14,13,6
22101,11,12,12,11,14,12,13,11,11,13,11,11,9
22103,11,11,11,5,9,11,11,11,10,8,9,9,11
22105,8,12,14,12,11,12,11,11,11,11,6,6,4
22107,18,18,18,18,18,17,18,17,18,18,17,17,18
22109,11,11,12,11,12,7,13,5,11,10,11,10,5
22111,18,16,15,16,15,16,15,16,18,16,16,13,13
22113,11,13,15,12,15,12,13,13,13,11,12,14,12
22115,11,14,15,14,15,16,14,13,13,11,12,15,15
22117,6,12,4,5,9,4,2,2,0,0,2,5,3
22119,16,16,16,15,17,16,16,17,17,16,17,17,17
22121,16,16,15,15,14,13,13,13,13,13,11,8,5
22123,18,18,18,18,18,17,18,17,18,18,18,14,18
22125,18,18,16,18,12,13,15,13,14,15,12,5,2
22127,15,15,16,15,18,15,16,15,14,13,15,13,11
23001,12,13,14,14,11,11,12,13,11,11,11,8,8
23003,14,11,16,13,11,12,11,7,14,14,12,10,5
23005,14,14,12,12,13,11,12,11,12,11,12,13,12
23007,13,13,14,13,12,11,12,11,11,11,11,11,11
23009,14,12,15,13,12,12,11,9,8,11,13,13,11
23011,13,13,14,12,12,11,11,5,11,11,11,11,11
23013,13,12,14,13,12,12,11,12,8,11,11,14,11
23015,13,13,13,13,12,11,11,11,11,11,13,11,11
23017,13,13,13,13,11,10,12,11,11,13,13,12,11
23019,14,13,15,13,13,12,11,7,11,11,7,6,5
23021,14,12,18,13,12,12,11,8,12,11,5,9,6
23023,13,13,13,13,12,11,12,11,11,11,12,11,14
23025,13,12,15,13,12,12,12,9,13,10,11,11,8
23027,13,12,14,13,12,12,11,10,11,11,11,11,8
23029,14,12,15,13,6,12,1,4,5,11,3,4,3
23031,13,14,13,13,11,12,11,5,11,11,12,13,11
24001,12,11,12,11,12,12,1,3,3,11,3,11,11
24003,13,12,12,12,11,11,7,5,4,4,10,12,12
24005,12,12,11,12,11,9,4,3,2,4,8,11,11
24009,13,12,12,11,11,11,9,8,5,8,12,12,13
24011,12,3,12,11,5,12,5,5,11,2,4,11,13
24013,14,14,11,11,11,11,9,11,4,6,12,12,14
24015,6,4,6,10,4,6,4,1,1,1,1,3,2
24017,14,13,14,14,13,13,11,11,13,11,12,14,11
24019,12,9,12,12,11,13,9,6,11,3,9,6,10
24021,15,13,13,12,12,13,5,11,11,12,12,16,15
24023,12,8,18,12,12,10,3,9,8,11,12,11,10
24025,12,12,11,11,12,11,9,6,5,7,11,12,11
24027,15,15,14,14,15,14,13,13,14,14,15,17,16
24029,11,11,11,11,11,11,11,8,4,3,7,9,10
24031,16,16,15,16,15,15,15,15,15,14,16,16,16
24033,15,15,15,15,15,15,14,13,14,13,13,15,14
24035,11,6,11,11,11,12,11,12,4,10,11,11,15
24037,12,12,14,14,14,12,12,11,11,11,12,12,13
24039,14,13,11,14,12,11,5,11,11,11,3,11,6
24041,12,5,11,11,11,12,11,11,11,12,10,11,13
24043,13,12,11,9,7,4,5,11,2,2,3,8,6
24045,14,13,11,14,13,15,9,11,11,11,11,12,13
24047,13,12,12,13,12,4,5,11,10,11,12,12,15
24510,10,11,5,3,3,1,0,0,0,0,0,0,0
25001,13,13,14,11,11,7,5,11,6,7,11,12,11
25003,14,12,12,12,11,9,11,11,6,5,8,10,12
25005,11,11,11,10,7,8,3,4,5,3,11,11,11
25007,18,18,14,11,11,7,5,11,6,7,11,12,11
25009,14,14,12,12,11,9,7,7,9,9,12,12,12
25011,14,12,13,12,13,8,12,14,11,11,12,11,11
25013,13,13,12,12,13,11,11,12,3,3,8,11,11
25015,14,15,15,11,13,14,12,13,11,11,14,13,14
25017,14,14,14,14,12,12,11,12,12,13,14,14,14
25019,15,15,14,11,11,7,6,11,7,7,11,12,11
25021,13,14,13,13,12,11,11,12,11,13,13,14,15
25023,13,12,13,12,12,7,6,7,11,10,11,13,12
25025,13,13,13,12,12,11,11,11,11,11,11,11,11
25027,13,12,13,12,12,11,11,11,8,10,11,12,12
26001,18,13,18,15,13,17,18,12,18,14,11,11,17
26003,18,18,18,18,18,15,11,18,18,18,18,17,18
26005,13,13,14,15,11,15,14,15,15,15,15,16,16
26007,18,18,18,18,15,18,18,12,18,18,11,11,18
26009,14,15,13,16,16,15,15,12,12,16,15,14,16
26011,12,9,9,11,13,18,10,12,15,11,11,11,13
26013,18,18,18,15,18,18,11,18,15,18,15,16,16
26015,12,13,13,12,12,12,13,13,13,14,14,14,15
26017,12,9,9,11,13,11,11,12,12,11,11,12,14
26019,18,11,12,14,16,13,12,12,11,16,13,14,13
26021,12,13,12,13,11,12,12,14,13,14,15,15,13
26023,12,13,14,11,12,12,11,11,13,14,13,13,14
26025,9,11,7,11,11,5,9,11,7,11,11,11,12
26027,13,7,13,13,13,13,13,12,13,13,14,14,16
26029,14,18,13,16,18,18,18,12,12,17,15,14,17
26031,15,18,15,16,18,18,18,12,15,17,12,12,18
26033,18,18,18,18,18,16,11,18,18,18,17,17,18
26035,14,11,14,15,15,13,11,12,15,11,12,13,15
26037,11,12,13,13,13,12,14,14,12,14,13,16,14
26039,15,15,14,16,15,16,15,12,14,16,13,12,16
26041,18,18,18,18,18,18,11,18,15,18,17,17,18
26043,18,18,18,15,18,12,14,18,3,18,15,16,18
26045,13,14,14,12,14,12,13,14,12,15,14,15,15
26047,15,18,14,16,18,18,18,12,13,17,13,13,18
26049,7,11,12,13,13,13,11,8,2,5,11,11,8
26051,12,11,11,13,14,13,11,12,18,12,13,11,12
26053,18,18,18,18,18,18,18,18,18,18,17,17,13
26055,12,12,12,14,16,13,12,12,12,15,15,16,15
26057,11,12,13,13,18,12,13,12,13,14,14,15,15
26059,12,12,18,11,12,11,11,13,13,13,13,12,14
26061,18,18,18,16,18,18,15,18,17,18,17,17,13
26063,8,11,12,11,11,12,11,11,11,11,14,14,14
26065,13,13,14,12,12,11,11,12,11,11,11,12,12
26067,12,13,13,13,11,12,12,13,12,14,15,15,16
26069,15,9,13,11,13,18,6,12,16,11,11,11,16
26071,18,18,18,18,18,15,15,18,18,18,16,16,16
26073,13,12,13,13,15,12,12,12,14,12,15,15,15
26075,15,13,13,12,15,14,16,16,16,15,16,13,14
26077,14,12,14,12,13,14,12,13,13,14,14,14,16
26079,15,12,14,18,16,15,14,12,13,16,14,13,15
26081,14,14,14,14,15,13,15,13,14,14,15,16,16
26083,18,18,18,18,18,18,18,18,18,18,18,18,13
26085,18,3,13,14,18,13,12,12,12,14,18,14,12
26087,11,12,13,13,12,14,14,12,13,13,14,16,14
26089,15,18,12,14,16,13,12,12,11,18,15,16,15
26091,13,13,12,11,11,10,13,15,11,12,13,14,14
26093,13,14,12,12,10,13,13,12,14,13,14,15,16
26095,18,18,18,18,18,16,11,18,18,18,17,17,18
26097,18,18,18,18,18,16,11,18,18,18,17,18,18
26099,9,8,11,6,8,9,8,5,7,11,11,13,13
26101,15,2,12,14,16,13,12,12,11,16,5,14,8
26103,18,18,18,12,18,11,11,18,14,18,15,16,18
26105,14,2,12,14,15,13,12,12,11,16,13,14,13
26107,15,8,13,14,15,12,12,12,13,12,15,15,14
26109,18,18,18,15,18,14,13,18,11,18,16,16,18
26111,12,13,12,12,14,12,14,12,15,14,15,16,17
26113,18,11,18,18,18,14,12,12,13,14,15,13,14
26115,12,13,6,7,11,7,7,8,11,12,12,13,14
26117,12,13,13,13,14,11,13,12,12,14,15,15,15
26119,16,18,16,18,16,18,18,12,16,18,11,11,18
26121,10,11,13,11,7,11,12,12,11,11,12,12,12
26123,11,9,13,13,14,12,13,12,12,13,13,15,15
26125,15,15,15,15,14,15,15,14,14,15,15,15,16
26127,12,4,13,12,13,12,12,12,11,13,14,14,13
26129,14,12,13,15,13,16,13,12,16,12,11,11,15
26131,18,18,18,18,18,18,18,18,17,18,17,17,13
26133,18,6,14,14,16,12,12,12,13,12,18,14,14
26135,15,15,15,16,14,18,18,12,16,15,11,11,18
26137,15,16,15,16,16,17,16,12,14,18,13,12,17
26139,14,14,15,15,14,14,14,14,15,15,16,17,17
26141,18,18,18,18,18,18,18,12,18,18,11,11,18
26143,15,13,14,16,14,15,13,12,15,13,13,11,15
26145,13,12,13,12,11,12,13,12,12,13,12,12,14
26147,6,10,12,10,10,11,4,6,9,10,11,12,14
26149,12,12,13,12,13,12,12,12,13,14,14,14,15
26151,8,11,12,11,11,12,11,11,11,11,13,14,14
26153,18,18,18,18,18,18,11,18,18,18,17,18,18
26155,7,11,13,12,13,13,12,11,12,13,14,13,13
26157,11,11,12,12,12,13,11,11,11,11,14,13,13
26159,9,12,12,11,13,13,13,11,13,12,13,13,14
26161,13,14,14,13,12,13,13,13,12,13,14,15,14
26163,12,12,12,11,11,6,7,6,4,5,11,11,11
26165,16,5,14,15,16,13,12,12,12,15,15,12,12
27001,15,15,15,15,14,15,14,11,15,13,13,11,13
27003,13,13,13,13,15,15,15,15,14,15,15,15,15
27005,18,16,18,17,16,16,16,16,17,16,17,9,16
27007,16,16,16,17,16,17,16,16,17,12,11,11,5
27009,16,14,13,14,14,14,15,12,15,15,16,14,12
27011,18,18,18,18,18,18,17,18,18,18,17,18,18
27013,18,18,18,18,18,17,17,18,17,17,17,14,16
27015,18,18,18,18,17,18,18,18,18,17,18,17,18
27017,13,14,14,13,12,13,13,12,14,12,12,11,13
27019,15,14,15,15,16,16,15,15,15,15,15,15,17
27021,16,16,16,16,15,16,15,11,16,14,15,11,12
27023,18,18,18,18,18,18,18,18,17,18,18,18,18
27025,15,15,15,15,14,15,16,14,15,14,13,14,14
27027,18,12,18,17,12,11,16,17,16,17,15,15,15
27029,18,18,18,17,18,17,16,17,17,14,15,3,13
27031,18,18,18,18,18,18,18,18,14,18,18,18,13
27033,18,18,18,18,18,18,18,18,18,18,18,18,18
27035,16,16,16,16,15,15,13,10,16,14,18,11,15
27037,14,14,15,15,15,15,15,15,16,15,15,16,16
27039,18,18,15,15,18,16,16,16,16,14,14,14,14
27041,18,16,18,18,16,16,16,16,17,17,17,14,17
27043,18,18,18,18,18,18,18,18,18,18,17,17,17
27045,18,16,16,18,16,18,16,16,16,16,16,17,16
27047,16,18,18,17,18,17,18,17,18,18,16,17,17
27049,16,16,15,15,16,16,16,16,16,12,15,13,16
27051,18,18,18,18,18,16,18,18,18,17,18,17,17
27053,14,14,14,14,14,14,13,13,14,13,13,13,12
27055,16,16,16,16,18,17,15,16,15,16,16,15,16
27057,18,18,18,18,16,16,16,15,17,13,14,11,12
27059,15,14,14,18,14,15,16,12,15,15,13,13,14
27061,15,15,15,15,14,15,14,13,15,12,13,14,11
27063,18,18,18,18,18,18,18,18,18,18,18,18,18
27065,15,15,15,16,14,15,18,11,15,14,12,12,13
27067,18,16,18,18,16,16,16,17,16,16,17,17,17
27069,18,18,18,18,18,18,18,18,18,18,18,18,18
27071,18,15,18,18,15,18,15,18,16,13,13,12,13
27073,18,18,18,18,18,18,18,18,18,18,18,18,18
27075,18,15,18,18,18,18,18,18,14,15,18,16,13
27077,18,18,18,18,18,18,18,18,18,18,18,12,18
27079,18,16,18,16,17,16,16,18,18,16,16,15,17
27081,18,18,18,18,18,18,18,18,18,18,18,18,18
27083,18,18,18,18,17,18,18,18,18,18,18,17,18
27085,18,15,16,16,18,18,18,16,15,16,16,16,17
27087,18,18,18,17,18,18,16,18,18,16,18,0,16
27089,18,18,18,18,18,17,18,18,18,16,16,16,18
27091,18,18,18,18,18,18,18,18,18,18,18,17,17
27093,18,18,18,16,16,18,16,16,16,16,16,17,17
27095,16,15,14,15,14,15,15,9,15,14,15,7,12
27097,16,15,15,15,15,15,15,11,16,15,18,12,13
27099,16,16,16,16,17,17,17,17,17,16,13,16,14
27101,18,18,18,18,17,18,18,18,18,18,18,18,18
27103,18,17,18,18,18,17,18,17,17,17,17,15,17
27105,18,18,18,18,18,18,17,18,18,18,18,18,18
27107,18,18,18,17,18,18,15,18,18,16,18,18,18
27109,16,15,14,14,14,16,15,15,15,15,15,15,14
27111,18,16,18,18,16,15,17,17,17,17,17,14,17
27113,16,16,18,18,18,18,18,18,18,15,15,15,15
27115,15,15,15,15,14,15,15,13,15,13,11,12,13
27117,16,18,18,18,18,18,18,18,18,18,18,17,18
27119,18,18,18,18,18,17,17,17,18,16,17,12,17
27121,18,16,18,16,16,16,16,17,17,17,17,17,17
27123,14,13,13,13,14,13,13,13,14,13,13,12,11
27125,18,18,18,18,18,18,18,18,18,18,18,18,18
27127,18,18,18,18,18,18,18,18,18,18,18,17,18
27129,18,16,18,17,17,17,18,18,16,17,17,17,17
27131,16,16,16,16,16,16,16,16,16,14,15,15,16
27133,18,18,18,16,16,18,17,18,17,18,18,17,18
27135,18,18,18,18,18,18,18,18,18,16,15,14,16
27137,13,14,14,13,12,13,13,13,14,13,13,12,13
27139,15,15,15,15,16,15,15,15,16,15,16,16,16
27141,15,14,13,14,13,15,15,13,15,15,14,17,14
27143,16,16,16,18,18,16,16,17,16,18,16,16,18
27145,16,14,16,14,15,14,14,15,15,15,14,16,16
27147,18,18,16,16,17,16,17,16,16,16,14,15,14
27149,18,18,18,18,18,18,17,18,18,18,18,18,18
27151,18,18,18,18,18,17,17,18,17,18,17,18,18
27153,18,16,18,16,16,16,18,14,18,16,17,13,15
27155,18,18,18,18,18,18,18,18,18,18,17,18,18
27157,16,16,15,18,18,18,16,17,16,15,16,16,16
27159,18,18,18,18,16,18,17,13,17,16,16,12,18
27161,16,18,18,17,18,16,17,17,17,16,16,16,16
27163,15,14,15,15,15,15,15,15,15,14,15,16,17
27165,18,18,18,18,18,18,18,18,18,18,18,18,17
27167,18,18,18,18,16,18,18,18,18,18,17,16,17
27169,16,16,15,16,16,16,15,16,15,15,15,16,15
27171,16,15,15,15,15,16,15,14,15,15,17,17,17
27173,18,18,18,18,17,18,18,18,17,18,18,17,18
28001,18,18,18,18,16,18,18,18,17,18,17,14,14
28003,13,12,15,3,9,6,16,16,16,15,8,12,12
28005,18,18,15,18,11,13,13,18,18,18,11,10,5
28007,18,18,18,18,16,17,17,17,18,17,18,16,17
28009,18,18,18,18,18,18,18,18,18,18,11,12,13
28011,18,18,18,18,18,18,17,18,17,18,17,16,17
28013,18,17,16,18,18,17,18,18,18,18,16,17,13
28015,18,18,18,18,16,18,18,18,18,17,17,18,14
28017,15,17,18,16,17,17,16,16,18,16,16,15,15
28019,18,18,18,18,17,18,17,18,18,17,17,16,18
