FIPS,year,mortality_rate,national_avg_rate,relative_risk
18085,2013,18.76,10.452853053435113,1.7947253160547318
18087,2013,14.92,10.452853053435113,1.4273614986959806
18089,2013,11.19,10.452853053435113,1.0705211240219854
18091,2013,15.28,10.452853053435113,1.4618018565733635
18093,2013,19.02,10.452853053435113,1.8195989078550636
18095,2013,18.39,10.452853053435113,1.7593282815696436
18097,2013,22.19,10.452853053435113,2.1228653924975744
18099,2013,14.28,10.452853053435113,1.3661341958028552
18101,2013,9.51,10.452853053435113,0.9097994539275318
18103,2013,28.24,10.452853053435113,2.701654740159148
18105,2013,13.39,10.452853053435113,1.2809899777171032
18107,2013,17.8,10.452853053435113,1.702884361715044
18109,2013,18.63,10.452853053435113,1.7822885201545655
18111,2013,14.96,10.452853053435113,1.431188205126801
18113,2013,16.26,10.452853053435113,1.5555561641284614
18115,2013,32.17,10.452853053435113,3.077628646987245
18117,2013,11.79,10.452853053435113,1.1279217204842902
18119,2013,16.01,10.452853053435113,1.5316392489358346
18121,2013,19.24,10.452853053435113,1.8406457932245752
18123,2013,0.0,10.452853053435113,0.0
18125,2013,5.54,10.452853053435113,0.5299988406686148
18127,2013,22.21,10.452853053435113,2.1247787457129848
18129,2013,12.67,10.452853053435113,1.2121092619623375
18131,2013,18.66,10.452853053435113,1.7851585499776808
18133,2013,16.85,10.452853053435113,1.6120000839830613
18135,2013,24.01,10.452853053435113,2.296980535099899
18137,2013,26.97,10.452853053435113,2.580156810980603
18139,2013,22.22,10.452853053435113,2.1257354223206892
18141,2013,14.62,10.452853053435113,1.398661200464828
18143,2013,20.8,10.452853053435113,1.989887344026568
18145,2013,20.11,10.452853053435113,1.9238766580949174
18147,2013,0.0,10.452853053435113,0.0
18149,2013,17.53,10.452853053435113,1.6770540933070068
18151,2013,17.72,10.452853053435113,1.695230948853403
18153,2013,14.25,10.452853053435113,1.3632641659797402
18155,2013,30.7,10.452853053435113,2.9369971856545978
18157,2013,14.43,10.452853053435113,1.3804843449184316
18159,2013,20.32,10.452853053435113,1.9439668668567243
18161,2013,0.0,10.452853053435113,0.0
18163,2013,19.85,10.452853053435113,1.8990030662945856
18165,2013,18.69,10.452853053435113,1.7880285798007962
18167,2013,25.86,10.452853053435113,2.473965707525339
18169,2013,25.78,10.452853053435113,2.4663122946636986
18171,2013,15.75,10.452853053435113,1.5067656571355024
18173,2013,11.07,10.452853053435113,1.0590410047295244
18175,2013,20.65,10.452853053435113,1.9755371949109917
18177,2013,29.46,10.452853053435113,2.818369286299168
18179,2013,21.62,10.452853053435113,2.068334825858385
18181,2013,18.41,10.452853053435113,1.7612416347850537
18183,2013,21.02,10.452853053435113,2.0109342293960797
19001,2013,0.54,10.452853053435113,0.05166053681607437
19003,2013,0.0,10.452853053435113,0.0
19005,2013,1.14,10.452853053435113,0.1090611332783792
19007,2013,0.0,10.452853053435113,0.0
19009,2013,0.0,10.452853053435113,0.0
19011,2013,2.95,10.452853053435113,0.28221959927299883
19013,2013,0.87,10.452853053435113,0.08323086487034204
19015,2013,0.0,10.452853053435113,0.0
19017,2013,0.22,10.452853053435113,0.021046885369511777
19019,2013,3.67,10.452853053435113,0.3511003150277646
19021,2013,0.0,10.452853053435113,0.0
19023,2013,0.0,10.452853053435113,0.0
19025,2013,0.0,10.452853053435113,0.0
19027,2013,0.0,10.452853053435113,0.0
19029,2013,2.16,10.452853053435113,0.20664214726429747
19031,2013,0.0,10.452853053435113,0.0
19033,2013,0.0,10.452853053435113,0.0
19035,2013,0.0,10.452853053435113,0.0
19037,2013,0.0,10.452853053435113,0.0
19039,2013,0.03,10.452853053435113,0.0028700298231152423
19041,2013,0.0,10.452853053435113,0.0
19043,2013,2.72,10.452853053435113,0.260216037295782
19045,2013,11.73,10.452853053435113,1.12218166083806
19047,2013,0.0,10.452853053435113,0.0
19049,2013,2.63,10.452853053435113,0.25160594782643625
19051,2013,0.0,10.452853053435113,0.0
19053,2013,0.0,10.452853053435113,0.0
19055,2013,5.98,10.452853053435113,0.5720926114076383
19057,2013,2.62,10.452853053435113,0.2506492712187312
19059,2013,0.0,10.452853053435113,0.0
19061,2013,5.41,10.452853053435113,0.5175620447684487
19063,2013,0.0,10.452853053435113,0.0
19065,2013,1.83,10.452853053435113,0.1750718192100298
19067,2013,0.0,10.452853053435113,0.0
19069,2013,0.0,10.452853053435113,0.0
19071,2013,0.0,10.452853053435113,0.0
19073,2013,0.0,10.452853053435113,0.0
19075,2013,0.54,10.452853053435113,0.05166053681607437
19077,2013,0.0,10.452853053435113,0.0
19079,2013,0.0,10.452853053435113,0.0
19081,2013,0.0,10.452853053435113,0.0
19083,2013,2.16,10.452853053435113,0.20664214726429747
19085,2013,0.0,10.452853053435113,0.0
19087,2013,0.0,10.452853053435113,0.0
19089,2013,0.0,10.452853053435113,0.0
19091,2013,0.0,10.452853053435113,0.0
19093,2013,0.0,10.452853053435113,0.0
19095,2013,0.0,10.452853053435113,0.0
19097,2013,8.11,10.452853053435113,0.7758647288488205
19099,2013,5.86,10.452853053435113,0.5606124921151774
19101,2013,0.0,10.452853053435113,0.0
19103,2013,5.15,10.452853053435113,0.49268845296811664
19105,2013,7.46,10.452853053435113,0.7136807493479903
19107,2013,0.0,10.452853053435113,0.0
19109,2013,0.0,10.452853053435113,0.0
19111,2013,0.0,10.452853053435113,0.0
19113,2013,10.64,10.452853053435113,1.017903910598206
19115,2013,6.08,10.452853053435113,0.5816593774846891
19117,2013,0.77,10.452853053435113,0.07366409879329122
19119,2013,1.74,10.452853053435113,0.16646172974068407
19121,2013,2.65,10.452853053435113,0.2535193010418464
19123,2013,0.0,10.452853053435113,0.0
19125,2013,4.62,10.452853053435113,0.44198459275974733
19127,2013,3.43,10.452853053435113,0.3281400764428427
19129,2013,3.86,10.452853053435113,0.36927717057416115
19131,2013,0.0,10.452853053435113,0.0
19133,2013,3.13,10.452853053435113,0.29943977821169027
19135,2013,0.0,10.452853053435113,0.0
19137,2013,0.0,10.452853053435113,0.0
19139,2013,11.22,10.452853053435113,1.0733911538451006
19141,2013,0.0,10.452853053435113,0.0
19143,2013,0.0,10.452853053435113,0.0
19145,2013,0.0,10.452853053435113,0.0
19147,2013,0.0,10.452853053435113,0.0
19149,2013,3.13,10.452853053435113,0.29943977821169027
19151,2013,0.0,10.452853053435113,0.0
19153,2013,12.62,10.452853053435113,1.207325878923812
19155,2013,12.94,10.452853053435113,1.2379395303703744
19157,2013,1.17,10.452853053435113,0.11193116310149445
19159,2013,0.0,10.452853053435113,0.0
19161,2013,0.0,10.452853053435113,0.0
19163,2013,23.48,10.452853053435113,2.2462766748915297
19165,2013,0.0,10.452853053435113,0.0
19167,2013,0.0,10.452853053435113,0.0
19169,2013,10.82,10.452853053435113,1.0351240895368974
19171,2013,0.0,10.452853053435113,0.0
19173,2013,0.0,10.452853053435113,0.0
19175,2013,0.11,10.452853053435113,0.010523442684755888
19177,2013,0.0,10.452853053435113,0.0
19179,2013,0.0,10.452853053435113,0.0
19181,2013,3.89,10.452853053435113,0.37214720039727645
19183,2013,1.87,10.452853053435113,0.17889852564085013
19185,2013,0.0,10.452853053435113,0.0
19187,2013,0.0,10.452853053435113,0.0
19189,2013,0.0,10.452853053435113,0.0
19191,2013,0.0,10.452853053435113,0.0
19193,2013,15.67,10.452853053435113,1.4991122442738616
19195,2013,0.0,10.452853053435113,0.0
19197,2013,0.0,10.452853053435113,0.0
20001,2013,2.49,10.452853053435113,0.23821247531856515
20003,2013,0.0,10.452853053435113,0.0
20005,2013,7.7,10.452853053435113,0.7366409879329122
20007,2013,0.72,10.452853053435113,0.06888071575476581
20009,2013,2.34,10.452853053435113,0.2238623262029889
20011,2013,3.04,10.452853053435113,0.29082968874234455
20013,2013,0.0,10.452853053435113,0.0
20015,2013,21.28,10.452853053435113,2.035807821196412
20017,2013,0.0,10.452853053435113,0.0
20019,2013,13.32,10.452853053435113,1.2742932414631676
20021,2013,14.17,10.452853053435113,1.3556107531180994
20023,2013,0.0,10.452853053435113,0.0
20025,2013,0.0,10.452853053435113,0.0
20027,2013,2.24,10.452853053435113,0.21429556012593812
20029,2013,1.44,10.452853053435113,0.13776143150953163
20031,2013,1.22,10.452853053435113,0.11671454614001986
20033,2013,0.0,10.452853053435113,0.0
20035,2013,14.17,10.452853053435113,1.3556107531180994
20037,2013,7.85,10.452853053435113,0.7509911370484884
20039,2013,0.0,10.452853053435113,0.0
20041,2013,9.42,10.452853053435113,0.9011893644581861
20043,2013,0.0,10.452853053435113,0.0
20045,2013,12.25,10.452853053435113,1.171928844438724
20047,2013,0.0,10.452853053435113,0.0
20049,2013,11.53,10.452853053435113,1.1030481286839582
20051,2013,0.0,10.452853053435113,0.0
20053,2013,5.38,10.452853053435113,0.5146920149453335
20055,2013,0.0,10.452853053435113,0.0
20057,2013,0.0,10.452853053435113,0.0
20059,2013,5.93,10.452853053435113,0.5673092283691129
20061,2013,2.4,10.452853053435113,0.22960238584921938
20063,2013,0.0,10.452853053435113,0.0
20065,2013,0.0,10.452853053435113,0.0
20067,2013,0.0,10.452853053435113,0.0
20069,2013,0.0,10.452853053435113,0.0
20071,2013,0.0,10.452853053435113,0.0
20073,2013,0.0,10.452853053435113,0.0
20075,2013,0.0,10.452853053435113,0.0
20077,2013,0.0,10.452853053435113,0.0
20079,2013,18.53,10.452853053435113,1.7727217540775149
20081,2013,0.0,10.452853053435113,0.0
20083,2013,0.0,10.452853053435113,0.0
20085,2013,0.0,10.452853053435113,0.0
20087,2013,8.77,10.452853053435113,0.8390053849573558
20089,2013,0.0,10.452853053435113,0.0
20091,2013,9.17,10.452853053435113,0.8772724492655591
20093,2013,0.0,10.452853053435113,0.0
20095,2013,0.0,10.452853053435113,0.0
20097,2013,0.0,10.452853053435113,0.0
20099,2013,9.12,10.452853053435113,0.8724890662270336
20101,2013,0.0,10.452853053435113,0.0
20103,2013,16.63,10.452853053435113,1.5909531986135492
20105,2013,0.0,10.452853053435113,0.0
20107,2013,5.09,10.452853053435113,0.4869483933218861
20109,2013,0.0,10.452853053435113,0.0
20111,2013,0.0,10.452853053435113,0.0
20113,2013,13.14,10.452853053435113,1.2570730625244761
20115,2013,12.41,10.452853053435113,1.1872356701620053
20117,2013,0.0,10.452853053435113,0.0
20119,2013,0.0,10.452853053435113,0.0
20121,2013,8.09,10.452853053435113,0.7739513756334103
20123,2013,0.0,10.452853053435113,0.0
20125,2013,8.88,10.452853053435113,0.8495288276421118
20127,2013,0.0,10.452853053435113,0.0
20129,2013,0.0,10.452853053435113,0.0
20131,2013,0.0,10.452853053435113,0.0
20133,2013,5.29,10.452853053435113,0.5060819254759877
20135,2013,0.0,10.452853053435113,0.0
20137,2013,0.0,10.452853053435113,0.0
20139,2013,4.88,10.452853053435113,0.46685818456007944
20141,2013,0.0,10.452853053435113,0.0
20143,2013,7.18,10.452853053435113,0.686893804332248
20145,2013,1.45,10.452853053435113,0.1387181081172367
20147,2013,0.0,10.452853053435113,0.0
20149,2013,1.45,10.452853053435113,0.1387181081172367
20151,2013,5.06,10.452853053435113,0.48407836349877087
20153,2013,0.0,10.452853053435113,0.0
20155,2013,20.25,10.452853053435113,1.9372701306027886
20157,2013,0.0,10.452853053435113,0.0
20159,2013,0.0,10.452853053435113,0.0
20161,2013,0.36,10.452853053435113,0.03444035787738291
20163,2013,0.0,10.452853053435113,0.0
20165,2013,0.0,10.452853053435113,0.0
20167,2013,0.0,10.452853053435113,0.0
20169,2013,21.53,10.452853053435113,2.059724736389039
20171,2013,0.0,10.452853053435113,0.0
20173,2013,14.05,10.452853053435113,1.3441306338256387
20175,2013,0.0,10.452853053435113,0.0
20177,2013,7.27,10.452853053435113,0.6955038938015937
20179,2013,0.0,10.452853053435113,0.0
20181,2013,0.0,10.452853053435113,0.0
20183,2013,0.0,10.452853053435113,0.0
20185,2013,6.33,10.452853053435113,0.6055762926773162
20187,2013,0.0,10.452853053435113,0.0
20189,2013,0.0,10.452853053435113,0.0
20191,2013,8.83,10.452853053435113,0.8447454446035864
20193,2013,0.0,10.452853053435113,0.0
20195,2013,0.0,10.452853053435113,0.0
20197,2013,0.0,10.452853053435113,0.0
20199,2013,0.0,10.452853053435113,0.0
20201,2013,0.0,10.452853053435113,0.0
20203,2013,0.0,10.452853053435113,0.0
20205,2013,5.2,10.452853053435113,0.497471836006642
20207,2013,0.41,10.452853053435113,0.03922374091590831
20209,2013,6.24,10.452853053435113,0.5969662032079704
21001,2013,5.01,10.452853053435113,0.47929498046024543
21003,2013,16.41,10.452853053435113,1.5699063132440376
21005,2013,19.24,10.452853053435113,1.8406457932245752
21007,2013,8.67,10.452853053435113,0.829438618880305
21009,2013,23.24,10.452853053435113,2.223316436306608
21011,2013,14.18,10.452853053435113,1.3565674297258046
21013,2013,86.07,10.452853053435113,8.23411556251763
21015,2013,32.95,10.452853053435113,3.1522494223882416
21017,2013,20.61,10.452853053435113,1.9717104884801715
21019,2013,33.55,10.452853053435113,3.209650018850546
21021,2013,9.6,10.452853053435113,0.9184095433968775
21023,2013,0.0,10.452853053435113,0.0
21025,2013,35.85,10.452853053435113,3.429685638622715
21027,2013,4.01,10.452853053435113,0.3836273196897374
21029,2013,14.31,10.452853053435113,1.3690042256259707
21031,2013,13.64,10.452853053435113,1.3049068929097303
21033,2013,29.01,10.452853053435113,2.7753188389524395
21035,2013,26.43,10.452853053435113,2.5284962741645285
21037,2013,31.87,10.452853053435113,3.0489283487560925
21039,2013,8.67,10.452853053435113,0.829438618880305
21041,2013,24.79,10.452853053435113,2.3716013105008953
21043,2013,24.87,10.452853053435113,2.379254723362536
21045,2013,10.91,10.452853053435113,1.043734179006243
21047,2013,21.15,10.452853053435113,2.0233710252962456
21049,2013,28.08,10.452853053435113,2.6863479144358666
21051,2013,45.4,10.452853053435113,4.343311798981067
21053,2013,19.88,10.452853053435113,1.9018730961177006
21055,2013,28.94,10.452853053435113,2.768622102698504
21057,2013,9.53,10.452853053435113,0.9117128071429419
21059,2013,24.44,10.452853053435113,2.338117629231218
21061,2013,18.38,10.452853053435113,1.7583716049619385
21063,2013,24.87,10.452853053435113,2.379254723362536
21065,2013,14.42,10.452853053435113,1.3795276683107265
21067,2013,20.43,10.452853053435113,1.95449030954148
21069,2013,3.39,10.452853053435113,0.32431337001202243
21071,2013,46.48,10.452853053435113,4.446632872613216
21073,2013,28.2,10.452853053435113,2.6978280337283276
21075,2013,0.0,10.452853053435113,0.0
21077,2013,28.49,10.452853053435113,2.725571655351775
21079,2013,14.6,10.452853053435113,1.396747847249418
21081,2013,29.83,10.452853053435113,2.853766320784256
21083,2013,17.51,10.452853053435113,1.6751407400915965
21085,2013,11.47,10.452853053435113,1.0973080690377277
21087,2013,6.51,10.452853053435113,0.6227964716160076
21089,2013,41.07,10.452853053435113,3.929070827844767
21091,2013,0.0,10.452853053435113,0.0
21093,2013,12.02,10.452853053435113,1.1499252824615072
21095,2013,42.11,10.452853053435113,4.028565195046095
21097,2013,16.27,10.452853053435113,1.5565128407361664
21099,2013,13.02,10.452853053435113,1.2455929432320152
21101,2013,19.75,10.452853053435113,1.8894363002175345
21103,2013,23.62,10.452853053435113,2.259670147399401
21105,2013,0.0,10.452853053435113,0.0
21107,2013,36.45,10.452853053435113,3.4870862350850196
21109,2013,0.0,10.452853053435113,0.0
21111,2013,24.44,10.452853053435113,2.338117629231218
21113,2013,17.81,10.452853053435113,1.7038410383227487
21115,2013,44.22,10.452853053435113,4.230423959271867
21117,2013,40.45,10.452853053435113,3.869756878167052
21119,2013,37.21,10.452853053435113,3.559793657270606
21121,2013,31.46,10.452853053435113,3.009704607840184
21123,2013,10.52,10.452853053435113,1.006423791305745
21125,2013,25.03,10.452853053435113,2.394561549085817
21127,2013,35.49,10.452853053435113,3.395245280745332
21129,2013,18.24,10.452853053435113,1.7449781324540672
21131,2013,64.09,10.452853053435113,6.131340378781863
21133,2013,33.59,10.452853053435113,3.213476725281367
21135,2013,0.0,10.452853053435113,0.0
21137,2013,14.2,10.452853053435113,1.3584807829412147
21139,2013,28.31,10.452853053435113,2.7083514764130836
21141,2013,14.84,10.452853053435113,1.4197080858343398
21143,2013,31.83,10.452853053435113,3.045101642325272
21145,2013,26.0,10.452853053435113,2.48735918003321
21147,2013,31.21,10.452853053435113,2.9857876926475573
21149,2013,23.62,10.452853053435113,2.259670147399401
21151,2013,15.19,10.452853053435113,1.4531917671040178
21153,2013,42.64,10.452853053435113,4.079269055254465
21155,2013,8.74,10.452853053435113,0.8361353551342406
21157,2013,35.36,10.452853053435113,3.3828084848451656
21159,2013,41.95,10.452853053435113,4.0132583693228145
21161,2013,10.17,10.452853053435113,0.9729401100360672
21163,2013,8.84,10.452853053435113,0.8457021212112914
21165,2013,25.86,10.452853053435113,2.473965707525339
21167,2013,13.9,10.452853053435113,1.3297804847100623
21169,2013,0.0,10.452853053435113,0.0
21171,2013,13.22,10.452853053435113,1.264726475386117
21173,2013,22.5,10.452853053435113,2.1525223673364318
21175,2013,32.1,10.452853053435113,3.0709319107333095
21177,2013,18.94,10.452853053435113,1.811945494993423
21179,2013,12.87,10.452853053435113,1.231242794116439
21181,2013,12.82,10.452853053435113,1.2264594110779137
21183,2013,9.98,10.452853053435113,0.9547632544896707
21185,2013,21.52,10.452853053435113,2.058768059781334
21187,2013,25.54,10.452853053435113,2.4433520560787763
21189,2013,22.7,10.452853053435113,2.1716558994905335
21191,2013,27.44,10.452853053435113,2.6251206115427417
21193,2013,40.85,10.452853053435113,3.908023942475255
21195,2013,31.56,10.452853053435113,3.0192713739172348
21197,2013,23.76,10.452853053435113,2.2730636199072722
21199,2013,17.21,10.452853053435113,1.6464404418604441
21201,2013,0.0,10.452853053435113,0.0
21203,2013,10.8,10.452853053435113,1.0332107363214873
21205,2013,13.28,10.452853053435113,1.2704665350323472
21207,2013,14.5,10.452853053435113,1.3871810811723673
21209,2013,24.08,10.452853053435113,2.3036772713538345
21211,2013,24.72,10.452853053435113,2.3649045742469594
21213,2013,14.68,10.452853053435113,1.4044012601110585
21215,2013,21.16,10.452853053435113,2.024327701903951
21217,2013,8.51,10.452853053435113,0.8141317931570238
21219,2013,15.09,10.452853053435113,1.443625001026967
21221,2013,28.76,10.452853053435113,2.7514019237598126
21223,2013,20.05,10.452853053435113,1.9181365984486871
21225,2013,21.57,10.452853053435113,2.0635514428198594
21227,2013,13.52,10.452853053435113,1.293426773617269
21229,2013,0.0,10.452853053435113,0.0
21231,2013,24.49,10.452853053435113,2.342901012269743
21233,2013,26.61,10.452853053435113,2.54571645310322
21235,2013,39.14,10.452853053435113,3.744432242557686
21237,2013,32.21,10.452853053435113,3.0814553534180655
21239,2013,22.15,10.452853053435113,2.119038686066754
22001,2013,15.27,10.452853053435113,1.4608451799656583
22003,2013,14.12,10.452853053435113,1.350827370079574
22005,2013,19.23,10.452853053435113,1.8396891166168705
22007,2013,17.6,10.452853053435113,1.6837508295609422
22009,2013,4.52,10.452853053435113,0.43241782668269646
22011,2013,14.03,10.452853053435113,1.3422172806102284
22013,2013,8.7,10.452853053435113,0.8323086487034203
22015,2013,12.92,10.452853053435113,1.2360261771549643
22017,2013,9.42,10.452853053435113,0.9011893644581861
22019,2013,13.31,10.452853053435113,1.2733365648554626
22021,2013,4.47,10.452853053435113,0.4276344436441711
22023,2013,12.56,10.452853053435113,1.2015858192775815
22025,2013,0.0,10.452853053435113,0.0
22027,2013,5.23,10.452853053435113,0.5003418658297573
22029,2013,0.0,10.452853053435113,0.0
22031,2013,0.0,10.452853053435113,0.0
22033,2013,12.35,10.452853053435113,1.1814956105157748
22035,2013,0.0,10.452853053435113,0.0
22037,2013,5.42,10.452853053435113,0.5185187213761537
22039,2013,12.43,10.452853053435113,1.1891490233774153
22041,2013,0.0,10.452853053435113,0.0
22043,2013,13.56,10.452853053435113,1.2972534800480897
22045,2013,27.07,10.452853053435113,2.589723577057654
22047,2013,16.48,10.452853053435113,1.5766030494979733
22049,2013,7.67,10.452853053435113,0.733770958109797
22051,2013,28.98,10.452853053435113,2.7724488091293242
22053,2013,14.67,10.452853053435113,1.4034445835033535
22055,2013,13.0,10.452853053435113,1.243679590016605
22057,2013,16.47,10.452853053435113,1.5756463728902679
22059,2013,9.04,10.452853053435113,0.8648356533653929
22061,2013,9.28,10.452853053435113,0.8877958919503149
22063,2013,27.6,10.452853053435113,2.6404274372660232
22065,2013,0.0,10.452853053435113,0.0
22067,2013,3.63,10.452853053435113,0.34727360859694434
22069,2013,8.65,10.452853053435113,0.8275252656648949
22071,2013,30.63,10.452853053435113,2.9303004494006624
22073,2013,10.88,10.452853053435113,1.040864149183128
22075,2013,36.74,10.452853053435113,3.514829856708467
22077,2013,7.78,10.452853053435113,0.7442944007945529
22079,2013,13.56,10.452853053435113,1.2972534800480897
22081,2013,7.45,10.452853053435113,0.7127240727402853
22083,2013,2.42,10.452853053435113,0.23151573906462955
22085,2013,5.46,10.452853053435113,0.5223454278069741
22087,2013,50.6,10.452853053435113,4.840783634987709
22089,2013,26.61,10.452853053435113,2.54571645310322
22091,2013,13.98,10.452853053435113,1.337433897571703
22093,2013,0.0,10.452853053435113,0.0
22095,2013,20.57,10.452853053435113,1.9678837820493513
22097,2013,12.08,10.452853053435113,1.1556653421077376
22099,2013,19.49,10.452853053435113,1.8645627084172023
22101,2013,23.29,10.452853053435113,2.228099819345133
22103,2013,29.71,10.452853053435113,2.8422862014917953
22105,2013,15.95,10.452853053435113,1.5258991892896039
22107,2013,0.0,10.452853053435113,0.0
22109,2013,19.51,10.452853053435113,1.8664760616326128
22111,2013,5.06,10.452853053435113,0.48407836349877087
22113,2013,17.54,10.452853053435113,1.6780107699147115
22115,2013,11.12,10.452853053435113,1.0638243877680498
22117,2013,30.16,10.452853053435113,2.885336648838524
22119,2013,6.24,10.452853053435113,0.5969662032079704
22121,2013,6.18,10.452853053435113,0.5912261435617399
22123,2013,0.0,10.452853053435113,0.0
22125,2013,0.0,10.452853053435113,0.0
22127,2013,8.69,10.452853053435113,0.8313519720957152
23001,2013,10.22,10.452853053435113,0.9777234930745926
23003,2013,12.63,10.452853053435113,1.208282555531517
23005,2013,16.11,10.452853053435113,1.541206015012885
23007,2013,12.95,10.452853053435113,1.2388962069780796
23009,2013,12.95,10.452853053435113,1.2388962069780796
23011,2013,15.68,10.452853053435113,1.5000689208815667
23013,2013,13.95,10.452853053435113,1.3345638677485876
23015,2013,14.84,10.452853053435113,1.4197080858343398
23017,2013,13.08,10.452853053435113,1.2513330028782457
23019,2013,12.39,10.452853053435113,1.1853223169465952
23021,2013,12.39,10.452853053435113,1.1853223169465952
23023,2013,14.0,10.452853053435113,1.3393472507871131
23025,2013,13.35,10.452853053435113,1.2771632712862828
23027,2013,14.07,10.452853053435113,1.3460439870410488
23029,2013,12.39,10.452853053435113,1.1853223169465952
23031,2013,13.04,10.452853053435113,1.2475062964474253
24001,2013,21.76,10.452853053435113,2.081728298366256
24003,2013,17.45,10.452853053435113,1.6694006804453658
24005,2013,18.1,10.452853053435113,1.7315846599461964
24009,2013,21.0,10.452853053435113,2.00902087618067
24011,2013,19.17,10.452853053435113,1.83394905697064
24013,2013,22.08,10.452853053435113,2.1123419498128184
24015,2013,24.53,10.452853053435113,2.3467277187005635
24017,2013,9.81,10.452853053435113,0.9384997521586843
24019,2013,15.83,10.452853053435113,1.514419069997143
24021,2013,15.33,10.452853053435113,1.4665852396118888
24023,2013,15.7,10.452853053435113,1.5019822740969768
24025,2013,18.46,10.452853053435113,1.7660250178235792
24027,2013,9.19,10.452853053435113,0.8791858024809692
24029,2013,20.57,10.452853053435113,1.9678837820493513
24031,2013,5.51,10.452853053435113,0.5271288108454995
24033,2013,5.95,10.452853053435113,0.5692225815845231
24035,2013,20.61,10.452853053435113,1.9717104884801715
24037,2013,10.95,10.452853053435113,1.0475608854370635
24039,2013,10.9,10.452853053435113,1.0427775023985382
24041,2013,18.54,10.452853053435113,1.7736784306852198
24043,2013,24.73,10.452853053435113,2.365861250854665
24045,2013,10.9,10.452853053435113,1.0427775023985382
24047,2013,12.53,10.452853053435113,1.1987157894544662
24510,2013,32.95,10.452853053435113,3.1522494223882416
25001,2013,22.79,10.452853053435113,2.180265988959879
25003,2013,16.21,10.452853053435113,1.550772781089936
25005,2013,24.24,10.452853053435113,2.3189840970771156
25007,2013,22.79,10.452853053435113,2.180265988959879
25009,2013,16.79,10.452853053435113,1.6062600243368306
25011,2013,15.44,10.452853053435113,1.4771086822966446
25013,2013,17.33,10.452853053435113,1.6579205611529049
25015,2013,20.05,10.452853053435113,1.9181365984486871
25017,2013,10.95,10.452853053435113,1.0475608854370635
25019,2013,22.79,10.452853053435113,2.180265988959879
25021,2013,13.23,10.452853053435113,1.2656831519938219
25023,2013,18.13,10.452853053435113,1.7344546897693114
25025,2013,16.94,10.452853053435113,1.620610173452407
25027,2013,17.67,10.452853053435113,1.6904475658148779
26001,2013,7.78,10.452853053435113,0.7442944007945529
26003,2013,0.0,10.452853053435113,0.0
26005,2013,8.89,10.452853053435113,0.8504855042498168
26007,2013,0.0,10.452853053435113,0.0
26009,2013,5.56,10.452853053435113,0.5319121938840249
26011,2013,18.72,10.452853053435113,1.7908986096239112
26013,2013,8.86,10.452853053435113,0.8476154744267015
26015,2013,15.22,10.452853053435113,1.456061796927133
26017,2013,18.72,10.452853053435113,1.7908986096239112
26019,2013,11.11,10.452853053435113,1.0628677111603446
26021,2013,12.24,10.452853053435113,1.170972167831019
26023,2013,18.65,10.452853053435113,1.7842018733699756
26025,2013,22.96,10.452853053435113,2.1965294912908657
26027,2013,14.51,10.452853053435113,1.3881377577800722
26029,2013,5.56,10.452853053435113,0.5319121938840249
26031,2013,2.08,10.452853053435113,0.19898873440265682
26033,2013,0.0,10.452853053435113,0.0
26035,2013,7.68,10.452853053435113,0.734727634717502
26037,2013,13.03,10.452853053435113,1.2465496198397201
26039,2013,1.67,10.452853053435113,0.1597649934867485
26041,2013,0.0,10.452853053435113,0.0
26043,2013,6.65,10.452853053435113,0.6361899441238787
26045,2013,16.61,10.452853053435113,1.5890398453981391
26047,2013,3.82,10.452853053435113,0.36545046414334087
26049,2013,13.24,10.452853053435113,1.266639828601527
26051,2013,12.84,10.452853053435113,1.2283727642933238
26053,2013,0.0,10.452853053435113,0.0
26055,2013,11.11,10.452853053435113,1.0628677111603446
26057,2013,14.48,10.452853053435113,1.385267727956957
26059,2013,19.58,10.452853053435113,1.873172797886548
26061,2013,2.22,10.452853053435113,0.21238220691052795
26063,2013,18.94,10.452853053435113,1.811945494993423
26065,2013,17.72,10.452853053435113,1.695230948853403
26067,2013,14.03,10.452853053435113,1.3422172806102284
26069,2013,18.72,10.452853053435113,1.7908986096239112
26071,2013,0.0,10.452853053435113,0.0
26073,2013,12.91,10.452853053435113,1.2350695005472594
26075,2013,17.54,10.452853053435113,1.6780107699147115
26077,2013,16.36,10.452853053435113,1.565122930205512
26079,2013,0.0,10.452853053435113,0.0
26081,2013,11.26,10.452853053435113,1.077217860275921
26083,2013,0.0,10.452853053435113,0.0
26085,2013,11.17,10.452853053435113,1.0686077708065753
26087,2013,13.58,10.452853053435113,1.2991668332634998
26089,2013,11.11,10.452853053435113,1.0628677111603446
26091,2013,19.17,10.452853053435113,1.83394905697064
26093,2013,15.72,10.452853053435113,1.5038956273123871
26095,2013,0.0,10.452853053435113,0.0
26097,2013,0.0,10.452853053435113,0.0
26099,2013,27.73,10.452853053435113,2.652864233166189
26101,2013,11.11,10.452853053435113,1.0628677111603446
26103,2013,17.73,10.452853053435113,1.6961876254611084
26105,2013,11.11,10.452853053435113,1.0628677111603446
26107,2013,11.76,10.452853053435113,1.125051690661175
26109,2013,8.86,10.452853053435113,0.8476154744267015
26111,2013,16.32,10.452853053435113,1.561296223774692
26113,2013,0.0,10.452853053435113,0.0
