FIPS,MortalityRate,Aged 17 or Younger,Aged 65 or Older,Below Poverty,Crowding,Group Quarters,Limited English Ability,Minority Status,Mobile Homes,Multi-Unit Structures,No High School Diploma,No Vehicle,Single-Parent Household,Unemployment,Year,Anomaly,AnomalyScore,HighMortality
54081,65.99,30.91,64.92,68.6,22.03,75.61,41.87,42.06,66.63,43.17,60.04,82.01,60.65,81.5,2018,0,-0.08731462751540076,True
54089,52.86,5.79,86.79,87.29,44.57,88.48,7.07,28.43,71.22,39.0,62.4,82.84,59.38,93.47,2018,0,-0.06360906297653851,True
54099,67.59,34.19,66.79,85.96,9.81,3.41,7.07,1.5,83.67,44.48,85.42,93.03,25.37,81.5,2018,0,-0.08232346805187207,True
54109,73.58,30.91,64.92,84.27,48.17,3.41,0.0,1.75,92.55,8.44,84.75,90.23,32.47,97.68,2018,0,-0.067813454277035,True
06033,73.0,31.37,80.82,77.35,82.51,36.55,85.55,68.79,84.45,48.56,65.08,54.92,55.74,94.84,2019,1,0.008325016064869795,True
17201,43.53,67.39,35.14,56.79,54.21,34.87,78.55,70.11,5.7,81.65,53.92,83.43,89.22,88.84,2019,0,-0.026520872240932802,True
18041,90.9,47.81,61.12,73.64,44.92,46.14,35.03,11.27,26.55,68.74,76.46,68.9,78.66,40.39,2019,0,-0.06770844201019338,True
18161,60.98,37.48,53.72,15.5,32.82,12.12,33.49,8.82,55.04,43.52,51.01,37.17,38.53,11.73,2019,0,-0.01684327606590086,True
18177,72.86,48.05,53.14,61.02,23.0,76.75,51.31,38.88,17.02,74.63,56.41,81.42,84.15,48.25,2019,0,-0.08385767919175369,True
21013,42.26,36.6,48.75,98.75,38.63,70.08,7.38,15.62,84.72,40.57,97.87,95.25,63.28,92.2,2019,0,-0.10798333970801133,True
21019,66.36,37.28,54.78,70.46,22.9,74.96,11.55,22.06,52.51,75.53,50.61,82.21,75.7,88.75,2019,0,-0.08608658249931561,True
21025,38.32,28.79,27.98,98.58,77.73,64.18,0.0,2.8,98.47,10.95,95.25,98.28,58.9,94.86,2019,0,-0.08127985603524862,True
21037,42.74,34.1,21.2,33.32,30.73,74.3,26.93,25.43,7.64,93.75,24.27,75.91,57.87,35.32,2019,0,-0.02645102120623155,True
21043,57.49,57.55,47.71,92.23,36.04,61.71,11.68,3.54,94.91,37.17,89.67,57.82,56.74,67.67,2019,0,-0.09944742971899095,True
21049,41.36,51.15,40.91,53.68,49.12,22.41,56.52,33.73,40.12,64.02,63.06,63.13,74.69,55.13,2019,0,-0.08808250507672993,True
21051,40.87,35.89,18.34,99.11,81.34,87.68,11.68,26.48,94.73,14.29,99.52,96.86,73.52,94.83,2019,0,-0.06887386310933064,True
21065,77.98,33.45,51.64,96.52,65.11,12.12,25.75,1.59,82.41,43.27,96.52,80.77,83.89,96.45,2019,0,-0.0835800977728644,True
21071,36.53,40.73,39.9,96.54,50.36,57.97,11.55,1.75,94.27,43.71,95.17,87.46,47.51,95.32,2019,0,-0.12294210565004327,True
21077,47.0,79.36,12.86,56.14,51.2,28.51,38.79,32.45,93.86,60.91,80.66,43.53,63.06,62.7,2019,0,-0.06341645304442961,True
21081,67.81,93.28,11.34,59.22,64.57,38.21,11.55,19.59,90.52,23.17,60.29,24.34,80.73,33.44,2019,1,0.011578303848484794,True
21089,76.93,39.12,68.84,55.03,22.9,20.74,4.29,4.41,63.41,37.61,43.8,32.36,38.1,73.06,2019,0,-0.060966913228459596,True
21095,38.45,58.48,43.23,99.0,61.0,60.99,15.4,10.35,77.62,39.7,97.65,96.03,55.78,95.33,2019,0,-0.08970494093238679,True
21109,53.2,54.73,32.73,96.75,27.87,9.56,0.0,0.33,85.89,26.39,97.0,83.41,43.56,83.94,2019,0,-0.09538195537596622,True
21115,41.07,48.56,41.48,90.53,26.77,62.64,26.93,1.4,88.39,73.8,81.54,94.64,13.26,92.51,2019,0,-0.06340890872479782,True
21117,52.1,73.44,13.59,29.68,34.94,34.87,57.98,37.87,9.05,88.14,34.95,76.27,61.19,33.49,2019,0,-0.050255329821280614,True
21119,37.98,25.45,41.49,98.43,93.88,79.07,7.83,1.94,97.88,14.29,97.42,91.72,51.02,96.53,2019,0,-0.06945422884600083,True
21121,42.26,67.94,35.58,98.39,32.71,57.12,7.83,6.27,94.99,44.56,96.3,94.86,88.05,75.01,2019,0,-0.08882597201215603,True
21127,54.12,72.44,38.77,92.98,44.3,7.64,33.02,2.48,97.45,15.88,95.69,69.77,9.54,78.14,2019,0,-0.03855640523928472,True
21129,48.56,28.06,43.23,98.82,31.94,87.92,7.83,7.17,88.57,29.45,98.61,97.17,64.81,91.62,2019,0,-0.09850930402141206,True
21131,40.36,38.04,38.28,97.96,75.12,66.7,0.0,1.27,96.81,8.71,96.13,95.23,5.3,79.39,2019,0,-0.05116410493524981,True
21133,37.66,41.21,50.16,97.42,83.0,17.19,15.4,1.11,92.69,35.08,94.4,81.25,86.8,95.4,2019,0,-0.0896850029290105,True
21135,67.59,50.06,45.36,97.23,5.84,17.09,0.0,0.8,90.31,30.3,95.24,84.67,60.0,73.91,2019,0,-0.08169064467058279,True
21153,38.52,59.05,31.26,96.83,85.11,15.47,0.0,0.3,99.67,32.33,98.5,90.49,56.03,97.52,2019,0,-0.06283092864951112,True
21159,45.6,22.59,23.81,86.09,55.27,94.64,19.46,25.37,98.53,24.83,96.84,84.3,21.79,86.09,2019,0,-0.06344323219767833,True
21161,40.27,55.55,44.27,70.76,30.59,40.0,53.21,36.59,45.0,79.25,62.17,89.31,66.72,42.07,2019,0,-0.08543720851487147,True
21173,31.58,72.02,26.07,76.89,78.18,30.87,22.87,22.46,81.51,49.32,69.91,53.17,85.41,62.44,2019,0,-0.0698181018601498,False
21175,33.43,12.08,26.94,89.84,76.36,95.48,0.0,24.5,94.37,42.12,94.84,69.06,56.23,58.2,2019,0,-0.05764526261534442,False
21189,41.59,20.76,59.67,96.94,42.09,47.25,0.0,11.25,88.8,15.5,98.86,94.92,72.78,96.36,2019,0,-0.08509018766675369,True
21191,51.08,63.44,22.74,60.0,57.27,45.65,11.68,7.37,83.59,36.7,76.16,21.63,63.01,27.0,2019,0,-0.037048750164802025,True
21193,38.61,55.07,27.66,90.42,45.3,57.12,4.29,10.21,94.16,41.76,91.62,92.84,80.11,96.07,2019,0,-0.0941342707412805,True
21197,39.78,76.16,21.27,82.34,86.74,53.27,7.83,6.0,85.19,19.69,83.93,82.0,64.05,71.09,2019,0,-0.06149003570816325,True
22063,38.36,88.57,8.47,28.1,67.74,7.64,53.73,40.19,88.27,56.95,61.66,33.14,81.03,45.09,2019,0,-0.015951018083761537,True
22087,55.03,91.95,3.04,82.06,74.31,6.6,70.7,77.28,28.98,26.88,81.91,67.5,95.7,93.64,2019,1,0.04409911874446626,True
22117,110.4,73.44,40.41,93.68,67.17,76.06,74.39,73.47,87.22,25.99,89.7,84.0,91.74,95.27,2019,0,-0.01443935789230022,True
24015,70.97,57.87,20.82,15.46,62.72,28.52,51.31,46.64,28.98,74.39,41.41,45.52,53.9,53.79,2019,0,-0.04464818925927372,True
24510,119.13,29.97,11.58,79.52,52.65,75.46,73.01,97.1,0.21,96.13,67.61,99.38,92.58,88.27,2019,1,0.006944528945647899,True
29099,45.32,66.0,16.01,16.11,34.43,15.47,26.93,18.46,49.39,53.6,41.21,15.29,73.54,50.43,2019,0,-0.04822277703244926,True
29221,43.43,62.77,28.0,81.8,68.22,77.78,7.83,16.67,94.73,5.03,91.42,57.63,58.64,86.38,2019,0,-0.0660613877723204,True
29510,81.84,18.08,9.5,85.58,50.07,70.14,76.25,90.91,1.16,97.04,53.16,99.11,88.17,75.79,2019,0,-0.0008404810141591224,True
34007,58.05,59.45,21.13,31.65,58.32,30.87,90.75,82.94,2.56,94.91,48.13,94.27,85.85,76.95,2019,1,0.006180429347994565,True
35028,37.92,55.55,39.22,0.81,6.29,4.9,38.79,66.58,17.71,87.23,0.18,12.21,10.44,20.09,2019,1,0.09505580104975797,True
35039,64.23,65.95,50.99,88.44,60.65,39.78,75.14,99.19,98.04,8.0,63.61,44.5,90.56,81.53,2019,1,0.021020659109842188,True
39001,46.93,76.81,38.77,85.96,43.67,30.87,7.83,4.01,86.12,16.09,84.28,88.54,84.47,76.42,2019,0,-0.09161126165224709,True
39015,32.23,60.12,44.84,58.36,38.28,30.87,15.4,3.79,67.77,33.27,54.71,56.18,60.23,45.42,2019,0,-0.07353930885488841,False
39017,45.94,69.12,15.29,31.65,34.8,67.58,65.62,54.71,10.15,85.8,30.36,42.69,65.56,46.29,2019,0,-0.02063991128122289,True
39025,41.66,64.75,24.11,16.6,29.02,12.12,19.37,20.55,27.89,89.86,37.81,36.58,34.6,31.42,2019,0,-0.02478729264938795,True
39053,73.58,59.77,48.6,71.02,37.88,64.38,11.55,21.08,86.3,29.49,72.15,71.43,20.44,43.3,2019,0,-0.07009534345589469,True
39079,63.95,73.32,32.58,76.76,59.84,18.81,11.35,5.41,73.34,42.08,66.34,65.89,69.16,87.79,2019,0,-0.08919342739303243,True
39087,38.68,47.81,49.21,74.48,15.39,18.81,15.65,12.46,71.08,39.25,57.51,66.91,69.23,56.9,2019,0,-0.08967116021519339,True
39101,47.62,33.95,38.59,57.34,21.86,91.25,30.43,38.45,19.0,71.7,46.57,83.03,53.78,70.59,2019,0,-0.08607763387286793,True
39113,51.35,49.37,40.91,61.53,28.93,71.18,60.96,68.17,4.85,85.12,35.16,89.31,87.42,75.01,2019,0,-0.04112879677273684,True
39131,50.41,67.28,39.87,80.32,50.8,38.32,7.38,9.29,88.92,44.96,78.44,79.79,60.62,68.91,2019,0,-0.11634444425154028,True
39141,50.87,38.27,27.27,65.42,36.2,89.34,15.4,34.87,61.17,60.98,52.95,68.88,72.04,74.93,2019,0,-0.07898641179659566,True
39145,106.22,43.61,42.55,88.47,50.8,79.94,15.4,20.58,61.9,71.33,67.21,84.3,59.5,81.52,2019,0,-0.09813665204294059,True
39155,52.03,29.35,72.47,66.38,27.44,48.66,26.93,41.76,21.38,72.54,43.61,73.92,63.49,46.16,2019,0,-0.0985455606583584,True
39163,55.66,51.3,34.38,81.99,54.21,9.56,11.55,3.04,94.86,19.71,88.52,73.47,62.42,79.63,2019,0,-0.11637472821359651,True
42021,46.09,17.32,79.15,48.9,14.99,81.88,11.68,23.51,20.53,71.64,24.76,93.05,45.14,62.09,2019,0,-0.056118583153342616,True
42051,34.04,17.39,70.02,67.05,36.08,74.2,26.93,27.77,49.11,52.98,47.35,80.7,54.5,80.55,2019,0,-0.09916841015285194,False
42073,37.42,22.74,76.58,45.68,10.49,60.99,33.49,27.34,34.77,63.1,31.88,82.21,66.13,68.78,2019,0,-0.07837551945169702,True
42101,63.44,44.5,10.76,88.63,71.3,67.58,93.97,94.91,0.81,94.78,69.27,99.46,93.75,93.09,2019,1,0.01477976228740785,True
47001,41.57,34.5,61.61,56.78,49.24,39.95,53.21,36.26,56.14,80.9,54.01,42.26,58.27,59.98,2019,0,-0.07481242817038136,True
47021,66.39,51.28,16.38,25.65,55.69,12.12,36.34,24.32,56.58,64.02,64.56,8.1,64.63,35.32,2019,0,-0.03164387320628603,True
47025,26.67,13.46,58.59,86.61,30.59,75.46,33.49,8.98,87.43,16.52,85.8,57.2,42.38,85.0,2019,0,-0.08172880088784495,False
47129,29.13,16.06,37.29,84.97,56.82,96.08,23.43,25.6,93.62,4.96,82.13,33.99,48.59,83.67,2019,0,-0.0422943473688554,False
47145,24.35,13.74,81.3,48.39,34.43,32.67,19.37,22.87,69.3,54.1,45.05,53.52,7.8,73.7,2019,0,-0.056749481229345866,False
47173,35.26,43.61,43.13,77.64,77.17,13.67,11.68,4.21,92.07,43.52,93.03,34.92,49.35,83.19,2019,0,-0.08778574348665336,True
51021,39.58,3.73,81.6,16.62,38.2,96.02,3.54,10.76,91.8,38.55,37.48,17.88,14.71,56.23,2019,1,0.019760223903319774,True
51027,42.64,7.58,75.68,94.54,8.27,76.36,11.68,11.14,96.55,28.54,98.0,65.83,30.05,80.55,2019,0,-0.06676913593111011,True
51051,38.15,18.84,75.72,91.14,5.59,68.5,0.0,0.95,94.25,45.16,93.72,92.92,51.42,50.63,2019,0,-0.06697016236610459,True
51105,28.87,12.54,70.27,92.05,24.11,85.47,32.84,22.09,80.38,29.45,92.75,93.83,47.6,94.71,2019,0,-0.08253907359000345,False
51167,35.44,16.39,70.25,78.77,3.55,44.55,0.0,2.68,88.62,10.15,86.27,63.95,14.95,74.48,2019,0,-0.058042842793809224,True
51185,44.34,17.39,75.72,63.86,14.52,73.45,15.4,17.79,85.64,39.16,79.16,75.36,22.5,81.12,2019,0,-0.08639374434736324,True
51195,34.78,18.84,39.84,83.82,19.41,89.92,15.4,28.48,91.62,58.09,94.88,86.22,60.13,92.1,2019,0,-0.09031255960716938,False
54003,49.51,67.94,15.48,30.05,65.28,5.14,44.7,49.34,55.99,55.47,40.88,46.04,65.5,71.23,2019,0,-0.05153044903904608,True
54005,51.27,40.57,56.07,82.14,26.77,5.67,7.83,0.9,95.88,25.91,81.86,90.39,32.05,95.06,2019,0,-0.09784782232552963,True
54009,46.93,8.75,83.69,41.13,47.0,78.59,22.07,9.95,34.55,62.69,25.59,76.24,49.64,20.45,2019,0,-0.02010210775268917,True
54011,103.32,21.38,47.71,86.27,16.79,77.28,19.37,33.95,38.76,89.33,51.73,95.45,57.54,56.59,2019,0,-0.07358291622775526,True
54015,38.46,53.36,64.94,94.34,57.9,9.56,3.54,0.23,94.03,16.09,94.03,80.19,17.95,91.45,2019,0,-0.07259802419006278,True
54019,73.1,29.29,68.16,80.04,36.52,73.94,11.68,24.04,55.98,42.84,75.06,83.02,39.81,80.87,2019,0,-0.10814418277268395,True
54025,34.62,19.85,83.0,72.45,16.48,44.55,15.4,26.53,65.14,42.91,66.78,83.32,26.05,69.2,2019,0,-0.08726735921934281,False
54029,65.95,16.01,82.24,46.45,31.02,13.67,19.37,18.41,43.31,58.94,42.88,82.92,49.83,82.31,2019,0,-0.062054198364012936,True
54035,57.44,41.98,63.51,57.81,23.22,5.67,7.83,2.23,80.12,15.88,52.09,83.05,7.95,24.64,2019,0,-0.023541924932092062,True
54039,76.91,24.0,64.09,64.94,19.42,43.23,23.43,40.34,49.7,76.67,47.46,92.92,64.41,63.24,2019,0,-0.09682211018115938,True
54043,58.8,53.36,50.96,89.78,32.16,2.67,19.46,0.86,94.38,18.69,85.17,92.34,5.63,68.55,2019,0,-0.0679886852722355,True
54045,93.69,29.29,58.22,91.15,24.8,42.94,0.0,5.82,83.06,47.43,86.36,93.95,53.9,98.43,2019,0,-0.1043962384719267,True
54047,43.8,27.73,70.59,98.53,32.27,90.04,22.87,36.92,89.15,15.72,98.74,97.66,17.46,95.27,2019,0,-0.05055705486484996,True
54053,71.96,29.89,68.5,65.87,27.32,63.49,3.54,2.99,86.22,21.05,64.13,82.77,20.93,36.26,2019,0,-0.06386284277079157,True
54055,39.14,28.25,75.89,82.98,19.91,48.66,46.69,33.33,78.28,61.34,71.13,87.83,74.66,67.02,2019,0,-0.08208211973454571,True
54059,42.69,49.93,46.61,95.8,22.9,3.52,3.54,6.25,96.25,57.63,94.8,96.5,46.25,99.2,2019,0,-0.07524195746291168,True
54067,55.77,26.28,79.09,73.35,29.32,5.67,0.0,2.0,87.09,33.01,55.04,78.23,47.61,80.55,2019,0,-0.07869562425900345,True
54069,45.88,16.06,74.61,47.84,8.87,83.86,25.92,26.85,18.46,85.38,15.32,96.32,51.64,55.87,2019,0,-0.04288674285133487,True
54081,92.69,31.02,66.1,75.75,19.41,76.06,33.02,41.59,67.72,44.31,59.3,83.35,65.4,81.11,2019,0,-0.09046848646219863,True
54089,59.89,5.28,88.69,83.98,66.12,87.53,11.55,26.49,70.91,32.99,65.43,82.16,63.33,94.33,2019,0,-0.04711880461851331,True
54099,63.45,31.61,67.96,82.19,16.79,3.52,7.83,1.4,84.33,38.55,85.55,89.2,18.33,65.53,2019,0,-0.08688486917959021,True
54109,49.03,30.51,69.84,83.73,59.19,3.1,12.08,1.4,93.8,10.95,89.02,88.86,18.0,97.72,2019,0,-0.057118334938922766,True
06033,71.34,34.28,81.09,72.53,85.49,35.17,84.25,69.29,84.47,49.11,65.44,42.81,43.16,96.59,2020,1,0.025785804522786226,True
17201,52.26,67.66,35.77,58.21,53.44,35.17,78.61,70.43,5.32,81.0,56.72,84.02,88.26,87.59,2020,0,-0.0311727275705459,True
18041,91.74,48.06,61.11,74.57,31.83,47.8,47.36,14.45,30.62,68.11,77.4,65.56,84.15,39.12,2020,0,-0.052484846042755384,True
18161,61.65,33.16,57.22,18.91,36.0,12.6,31.16,9.07,52.01,36.22,57.29,44.21,49.14,13.97,2020,0,-0.01855835996866695,True
18177,69.93,49.68,51.08,61.71,19.96,77.15,51.5,38.89,14.86,72.02,56.72,76.0,80.2,41.69,2020,0,-0.07507421925344471,True
21013,43.17,35.74,47.29,98.31,40.23,69.13,0.0,14.45,84.31,37.97,97.33,92.58,62.57,94.91,2020,0,-0.10870345491063421,False
21019,79.54,39.5,55.16,65.98,36.0,73.58,16.04,21.48,53.56,72.85,55.6,79.89,76.7,88.0,2020,0,-0.08480370538596133,True
21025,87.52,30.11,29.31,98.25,81.13,65.85,0.0,2.39,98.28,13.46,94.27,98.19,67.28,93.22,2020,0,-0.08050877191605943,True
21037,59.56,33.16,21.9,23.84,31.83,74.28,31.16,24.54,7.38,94.56,20.02,73.87,68.62,37.65,2020,0,-0.021827834215710218,True
21043,79.12,63.59,48.28,91.31,14.07,62.83,8.59,3.85,94.84,32.62,89.21,62.7,45.16,53.85,2020,0,-0.09438295016770826,True
21049,98.73,50.8,40.9,51.97,40.23,22.98,55.12,33.55,37.75,61.49,62.29,67.19,68.62,51.72,2020,0,-0.08716328764246661,True
21051,49.53,36.73,19.8,98.89,77.18,87.14,8.59,27.78,94.68,13.46,99.49,96.72,91.06,94.78,2020,0,-0.05517130430414158,True
21065,92.14,31.86,52.16,94.91,59.58,12.6,51.5,1.69,80.24,52.64,97.58,91.53,91.95,95.96,2020,0,-0.04252698559337398,True
21071,45.75,43.98,39.91,95.16,40.23,59.74,16.04,1.3,94.84,51.59,94.05,86.51,39.05,94.02,2020,0,-0.11840540380235587,False
21077,52.25,78.55,13.34,59.99,47.42,35.17,31.16,33.96,93.13,62.51,80.68,34.12,70.15,68.71,2020,0,-0.057972746955104903,True
21081,66.96,93.19,10.76,47.14,43.63,35.17,16.04,19.03,91.82,22.18,62.86,18.56,73.93,47.42,2020,1,0.0006239835218714296,True
21089,65.97,40.77,68.17,52.67,23.77,22.98,8.59,3.85,62.03,37.97,41.31,37.75,36.6,61.43,2020,0,-0.06118841746028758,True
21095,58.67,61.17,44.56,98.92,70.21,61.39,16.04,9.07,78.29,36.22,97.68,95.16,62.57,98.5,2020,0,-0.08259733733227759,True
21109,62.52,53.69,34.47,96.15,40.23,9.77,0.0,0.48,85.71,26.99,98.19,85.36,36.6,74.19,2020,0,-0.10537826336560979,True
21115,61.73,48.06,42.04,93.76,19.96,65.85,24.16,1.05,87.11,75.65,79.95,93.28,15.5,92.49,2020,0,-0.06498864729848175,True
21117,57.16,72.82,13.84,24.38,40.23,35.17,61.04,37.62,8.85,88.16,32.81,73.87,55.35,28.61,2020,0,-0.030062044505104857,True
21119,130.93,24.47,45.35,98.6,96.21,79.73,8.59,1.69,97.99,13.46,97.96,87.01,75.4,95.64,2020,0,-0.06694771266779731,True
21121,38.68,66.39,32.18,98.47,31.83,58.05,8.59,5.47,95.39,55.22,95.26,95.67,91.47,74.19,2020,0,-0.08019768121445398,False
21127,79.34,76.61,39.91,91.66,19.96,7.99,24.16,2.23,96.98,18.08,96.37,62.7,11.3,66.17,2020,0,-0.024558879954593604,True
21129,74.47,26.45,44.56,99.17,59.58,86.22,8.59,9.77,88.57,29.09,99.14,98.35,67.28,95.96,2020,0,-0.09816151282720215,True
21131,57.52,34.28,39.91,96.94,87.11,69.13,0.0,1.3,96.72,7.07,94.08,94.88,9.13,64.42,2020,0,-0.043623816389136705,True
21133,76.47,42.43,52.16,96.82,84.02,19.13,16.04,0.86,94.68,26.99,93.89,82.24,89.78,93.22,2020,0,-0.0905032966492959,True
21135,79.77,53.69,44.56,98.79,3.88,15.69,0.0,0.57,90.17,32.62,94.08,81.48,76.7,75.49,2020,0,-0.07968612066330055,True
21153,76.08,63.59,33.61,98.41,83.1,15.69,0.0,0.51,99.65,25.65,98.38,92.58,85.42,98.31,2020,0,-0.050380545847350855,True
21159,77.71,21.64,27.12,78.42,47.42,94.46,24.16,25.08,98.25,23.87,96.5,78.36,26.51,74.19,2020,0,-0.07155115344628737,True
21161,58.63,56.59,45.35,70.69,27.59,38.73,51.5,36.16,42.97,77.75,61.94,88.77,88.26,35.39,2020,0,-0.07360269316149676,True
21173,53.22,68.75,27.12,72.53,80.14,31.57,16.04,21.2,79.6,50.64,72.28,54.93,78.13,57.92,2020,0,-0.07217724769493644,True
21175,61.32,12.29,31.16,88.29,82.08,95.42,0.0,25.62,93.48,36.22,93.0,73.87,41.34,59.71,2020,0,-0.05054483776582419,True
21189,60.92,16.8,69.13,95.16,36.0,50.03,0.0,21.48,89.18,13.46,99.08,94.11,51.24,97.26,2020,0,-0.07539797663646386,True
21191,55.44,66.39,21.9,51.4,73.97,50.03,8.59,9.77,82.85,39.5,77.4,27.53,65.37,30.65,2020,0,-0.02195678893228581,True
21193,70.71,59.74,28.68,86.03,19.96,58.05,8.59,11.27,94.59,25.65,90.45,89.18,81.16,94.02,2020,0,-0.08150756152001876,True
21197,74.45,82.81,20.46,79.85,91.5,52.45,8.59,5.89,82.21,30.94,84.72,89.53,64.1,68.71,2020,0,-0.04347754004703697,True
22063,54.96,88.03,8.63,25.59,64.83,7.99,61.04,40.55,88.96,59.39,60.92,30.55,80.2,53.85,2020,0,-0.014449166477496722,True
22087,86.05,91.6,3.15,86.35,85.49,5.92,68.14,77.28,29.5,36.22,87.59,70.75,94.46,92.93,2020,1,0.05799873626923102,True
22117,78.65,72.82,39.91,92.93,53.44,76.51,71.39,73.2,86.63,22.18,87.59,80.55,89.43,94.78,2020,0,-0.008777111661337211,True
24015,95.73,56.59,21.13,15.95,67.44,26.86,51.5,47.01,29.5,73.36,40.52,41.02,57.26,55.86,2020,0,-0.03757961235495977,True
24510,141.95,29.03,11.94,74.57,50.32,75.84,72.76,97.04,0.19,96.21,69.06,99.36,92.39,86.44,2020,1,0.0076007467268641715,True
29099,48.56,64.89,16.61,11.65,31.83,15.69,24.16,21.48,50.48,53.88,39.12,14.86,73.93,47.42,2020,0,-0.0425312288379085,True
29221,56.9,66.39,27.88,84.4,70.21,77.15,8.59,16.55,93.92,3.15,89.94,60.85,70.15,83.26,2020,0,-0.06265291207134738,True
29510,100.12,16.8,10.31,80.68,59.58,70.15,77.59,90.58,0.95,97.1,50.8,99.08,88.26,66.17,2020,1,0.009477930080183938,True
34007,53.67,59.74,21.13,28.33,64.83,31.57,90.87,83.2,2.42,95.13,49.97,94.11,85.42,79.09,2020,1,0.010734269146648434,True
35028,54.34,56.59,36.54,0.16,6.91,4.39,31.16,66.3,21.51,87.46,0.13,5.82,14.23,21.96,2020,1,0.09491296616678546,True
35039,98.65,63.59,54.07,89.02,56.56,38.73,72.76,99.17,97.84,8.66,63.37,46.05,95.07,81.67,2020,1,0.02711299992167504,True
39001,54.48,74.35,39.91,85.17,50.32,31.57,8.59,3.44,85.23,10.03,81.41,85.36,82.11,78.04,2020,0,-0.0860982092016172,True
39015,46.07,59.74,46.47,59.33,36.0,31.57,16.04,3.44,66.96,32.62,56.72,59.42,53.44,39.12,2020,0,-0.06970556567291064,False
39017,53.68,68.75,15.56,25.59,36.0,66.96,68.14,55.19,10.09,85.07,28.64,41.02,64.1,49.55,2020,0,-0.011931869661139016,True
39025,38.08,62.38,25.49,17.7,36.0,12.6,16.04,20.94,27.31,89.85,42.55,39.34,34.85,35.39,2020,0,-0.029674340638416563,False
39053,97.31,62.38,48.28,55.6,27.59,64.48,16.04,20.46,86.63,26.99,66.01,69.48,14.23,41.69,2020,0,-0.06011774306879847,True
39079,49.24,71.36,32.18,76.29,56.56,19.13,0.0,4.26,75.46,34.69,64.64,54.93,49.14,80.71,2020,0,-0.08898565651296136,True
39087,62.62,48.06,47.29,75.75,8.75,19.13,8.59,11.27,71.71,39.5,57.29,62.7,70.15,51.72,2020,0,-0.07366370182844029,True
39101,58.62,35.74,37.3,56.37,14.07,91.31,31.16,38.19,20.5,72.02,41.31,79.22,53.44,71.51,2020,0,-0.07183414373015556,True
39113,60.19,49.68,39.91,55.6,31.83,72.22,61.04,68.05,4.87,84.75,36.47,88.77,86.76,74.19,2020,0,-0.044250363781636326,True
39131,75.83,68.75,36.54,84.4,53.44,38.73,0.0,8.12,89.85,45.45,75.75,73.87,57.26,51.72,2020,0,-0.09303598928344092,True
39141,73.28,37.91,27.88,60.88,31.83,89.31,16.04,34.21,62.76,60.5,49.3,69.48,67.28,70.15,2020,0,-0.08079620942638593,True
39145,142.57,43.98,43.19,88.13,53.44,80.17,16.04,19.45,62.76,72.02,67.82,78.36,43.16,80.71,2020,0,-0.09632841265302095,True
39155,65.55,29.03,73.3,64.61,36.0,50.03,24.16,41.79,22.98,72.02,45.58,76.73,57.26,47.42,2020,0,-0.09567624398900737,True
39163,77.09,52.2,35.77,82.21,53.44,9.77,16.04,2.39,94.97,19.83,91.63,64.1,47.14,66.17,2020,0,-0.11050685560824869,True
42021,58.29,17.73,79.41,43.79,11.11,81.48,8.59,22.76,22.98,73.36,25.4,94.37,43.16,55.86,2020,0,-0.049313640370740375,True
42051,56.19,18.81,70.53,64.96,27.59,75.05,31.16,27.53,51.21,52.64,49.97,82.72,51.24,83.83,2020,0,-0.09837059221179628,True
42073,49.36,23.87,76.51,46.24,8.75,61.39,31.16,27.53,36.44,60.5,30.68,79.89,71.61,75.49,2020,0,-0.06955489182641544,True
42101,70.57,43.98,10.31,85.58,73.97,66.96,94.46,94.78,0.95,95.07,67.82,99.43,93.92,92.08,2020,1,0.020643559488550567,True
47001,77.36,35.74,59.99,53.95,50.32,41.98,51.5,36.16,59.99,83.29,51.91,37.75,51.24,61.43,2020,0,-0.06267207388860258,True
47021,99.75,48.06,16.61,23.27,59.58,12.6,42.97,25.62,58.5,66.58,63.37,5.12,68.62,37.65,2020,0,-0.029199017550597284,True
47025,53.09,14.04,57.22,84.4,27.59,75.84,31.16,8.12,90.52,13.46,88.1,56.52,45.16,83.26,2020,0,-0.07959268166306582,True
47129,53.33,17.73,40.9,84.91,47.42,96.15,24.16,28.55,92.46,4.42,84.25,29.09,34.85,86.82,2020,0,-0.03623174951548913,True
47145,63.15,14.04,80.62,45.51,31.83,35.17,16.04,22.02,65.34,57.38,42.55,62.7,10.15,70.15,2020,0,-0.05831286309911893,True
47173,74.31,43.98,42.04,71.32,72.37,15.69,8.59,3.85,92.46,36.22,92.74,34.12,62.57,79.09,2020,0,-0.09094067288900798,True
51021,59.17,4.17,82.27,23.27,31.83,97.23,0.0,16.55,92.9,29.09,51.91,16.04,12.35,37.65,2020,1,0.026243479615559284,True
51027,92.55,6.68,78.26,93.79,8.75,75.84,8.59,10.66,96.12,29.09,97.87,59.42,30.49,76.89,2020,0,-0.0538138589893386,True
51051,69.06,17.73,77.63,91.66,5.51,70.15,0.0,0.67,93.38,39.5,93.0,92.33,71.61,49.55,2020,0,-0.055163682072045084,True
51105,50.07,11.65,74.76,94.27,36.0,85.39,42.97,20.46,78.17,29.09,91.34,94.37,67.28,95.07,2020,0,-0.06578198003731661,True
51167,64.13,17.73,71.99,80.68,3.88,44.62,0.0,2.39,87.11,11.87,85.68,71.64,17.38,78.04,2020,0,-0.06208909488790337,True
