FIPS Code,2010 Community Health,2011 Community Health,2012 Community Health,2013 Community Health,2014 Community Health,2015 Community Health,2016 Community Health,2017 Community Health,2018 Community Health,2019 Community Health,2020 Community Health,2021 Community Health,2022 Community Health
19085,0,0,0,0,0,0,0,0,27.96305916,0,0,0,0
19087,0,0,0,0,0,0,0,0,26.76227006,0,0,0,0
19089,0,0,0,0,0,0,0,0,33.84179036,0,0,0,0
19091,0,0,0,0,0,0,0,0,24.90902103,0,0,0,0
19093,0,0,0,0,0,0,0,0,29.38594749,0,0,0,0
19095,0,0,0,0,0,0,0,0,25.78358018,0,0,0,0
19097,0,0,0,0,0,0,0,0,21.70933317,0,0,0,0
19099,0,0,0,0,0,0,0,0,22.03556199,0,0,0,0
19101,0,0,0,0,0,0,0,0,30.21173837,0,0,0,0
19103,0,0,0,0,0,0,0,0,16.43429706,0,0,0,0
19105,0,0,0,0,0,0,0,0,21.81346276,0,0,0,0
19107,0,0,0,0,0,0,0,0,29.60804786,0,0,0,0
19109,0,0,0,0,0,0,0,0,39.39427671,0,0,0,0
19111,0,0,0,0,0,0,0,0,24.12475143,0,0,0,0
19113,0,0,0,0,0,0,0,0,17.30885621,0,0,0,0
19115,0,0,0,0,0,0,0,0,24.79105139,0,0,0,0
19117,0,0,0,0,0,0,0,0,28.83761831,0,0,0,0
19119,0,0,0,0,0,0,0,0,31.5792608,0,0,0,0
19121,0,0,0,0,0,0,0,0,27.2203097,0,0,0,0
19123,0,0,0,0,0,0,0,0,24.33301175,0,0,0,0
19125,0,0,0,0,0,0,0,0,31.11397875,0,0,0,0
19127,0,0,0,0,0,0,0,0,20.27260365,0,0,0,0
19129,0,0,0,0,0,0,0,0,20.14079283,0,0,0,0
19131,0,0,0,0,0,0,0,0,27.65066925,0,0,0,0
19133,0,0,0,0,0,0,0,0,25.06192003,0,0,0,0
19135,0,0,0,0,0,0,0,0,24.43714134,0,0,0,0
19137,0,0,0,0,0,0,0,0,38.72798477,0,0,0,0
19139,0,0,0,0,0,0,0,0,21.16100284,0,0,0,0
19141,0,0,0,0,0,0,0,0,27.04697874,0,0,0,0
19143,0,0,0,0,0,0,0,0,31.5792608,0,0,0,0
19145,0,0,0,0,0,0,0,0,28.02566747,0,0,0,0
19147,0,0,0,0,0,0,0,0,29.83014823,0,0,0,0
19149,0,0,0,0,0,0,0,0,21.45955271,0,0,0,0
19151,0,0,0,0,0,0,0,0,38.36023009,0,0,0,0
19153,0,0,0,0,0,0,0,0,50.07550469,0,0,0,0
19155,0,0,0,0,0,0,0,0,15.84444545,0,0,0,0
19157,0,0,0,0,0,0,0,0,26.99820933,0,0,0,0
19159,0,0,0,0,0,0,0,0,37.56937201,0,0,0,0
19161,0,0,0,0,0,0,0,0,28.69196744,0,0,0,0
19163,0,0,0,0,0,0,0,0,17.20472547,0,0,0,0
19165,0,0,0,0,0,0,0,0,33.72382073,0,0,0,0
19167,0,0,0,0,0,0,0,0,23.32664178,0,0,0,0
19169,0,0,0,0,0,0,0,0,19.07181454,0,0,0,0
19171,0,0,0,0,0,0,0,0,23.23635224,0,0,0,0
19173,0,0,0,0,0,0,0,0,33.05092083,0,0,0,0
19175,0,0,0,0,0,0,0,0,28.18515839,0,0,0,0
19177,0,0,0,0,0,0,0,0,38.20074605,0,0,0,0
19179,0,0,0,0,0,0,0,0,24.55511098,0,0,0,0
19181,0,0,0,0,0,0,0,0,17.05907575,0,0,0,0
19183,0,0,0,0,0,0,0,0,27.19262846,0,0,0,0
19185,0,0,0,0,0,0,0,0,37.28466906,0,0,0,0
19187,0,0,0,0,0,0,0,0,22.13969272,0,0,0,0
19189,0,0,0,0,0,0,0,0,29.05971868,0,0,0,0
19191,0,0,0,0,0,0,0,0,28.78885004,0,0,0,0
19193,0,0,0,0,0,0,0,0,19.94637369,0,0,0,0
19195,0,0,0,0,0,0,0,0,30.39231746,0,0,0,0
19197,0,0,0,0,0,0,0,0,33.91823414,0,0,0,0
20001,0,0,0,0,0,0,0,0,28.05989138,0,0,0,0
20003,0,0,0,0,0,0,0,0,21.20247373,0,0,0,0
20005,0,0,0,0,0,0,0,0,22.05594585,0,0,0,0
20007,0,0,0,0,0,0,0,0,37.98518033,0,0,0,0
20009,0,0,0,0,0,0,0,0,22.70840577,0,0,0,0
20011,0,0,0,0,0,0,0,0,22.77101522,0,0,0,0
20013,0,0,0,0,0,0,0,0,32.94608693,0,0,0,0
20015,0,0,0,0,0,0,0,0,13.33144028,0,0,0,0
20017,0,0,0,0,0,0,0,0,26.41490268,0,0,0,0
20019,0,0,0,0,0,0,0,0,30.85031359,0,0,0,0
20021,0,0,0,0,0,0,0,0,19.33538581,0,0,0,0
20023,0,0,0,0,0,0,0,0,43.43355427,0,0,0,0
20025,0,0,0,0,0,0,0,0,44.74571881,0,0,0,0
20027,0,0,0,0,0,0,0,0,24.65194434,0,0,0,0
20029,0,0,0,0,0,0,0,0,29.09394258,0,0,0,0
20031,0,0,0,0,0,0,0,0,24.74223274,0,0,0,0
20033,0,0,0,0,0,0,0,0,38.08271915,0,0,0,0
20035,0,0,0,0,0,0,0,0,18.37053712,0,0,0,0
20037,0,0,0,0,0,0,0,0,17.84988802,0,0,0,0
20039,0,0,0,0,0,0,0,0,47.79975923,0,0,0,0
20041,0,0,0,0,0,0,0,0,24.97817316,0,0,0,0
20043,0,0,0,0,0,0,0,0,23.82615346,0,0,0,0
20045,0,0,0,0,0,0,0,0,15.68425137,0,0,0,0
20047,0,0,0,0,0,0,0,0,39.26242695,0,0,0,0
20049,0,0,0,0,0,0,0,0,27.96300992,0,0,0,0
20051,0,0,0,0,0,0,0,0,20.08472833,0,0,0,0
20053,0,0,0,0,0,0,0,0,33.95246491,0,0,0,0
20055,0,0,0,0,0,0,0,0,13.21347064,0,0,0,0
20057,0,0,0,0,0,0,0,0,15.1082398,0,0,0,0
20059,0,0,0,0,0,0,0,0,20.93160739,0,0,0,0
20061,0,0,0,0,0,0,0,0,14.65020016,0,0,0,0
20063,0,0,0,0,0,0,0,0,48.92344262,0,0,0,0
20065,0,0,0,0,0,0,0,0,45.61303211,0,0,0,0
20067,0,0,0,0,0,0,0,0,21.43841529,0,0,0,0
20069,0,0,0,0,0,0,0,0,22.41710403,0,0,0,0
20071,0,0,0,0,0,0,0,0,45.34941275,0,0,0,0
20073,0,0,0,0,0,0,0,0,31.19037672,0,0,0,0
20075,0,0,0,0,0,0,0,0,24.07593277,0,0,0,0
20077,0,0,0,0,0,0,0,0,31.19037672,0,0,0,0
20079,0,0,0,0,0,0,0,0,18.82857676,0,0,0,0
20081,0,0,0,0,0,0,0,0,20.68182578,0,0,0,0
20083,0,0,0,0,0,0,0,0,31.60689508,0,0,0,0
20085,0,0,0,0,0,0,0,0,19.02299704,0,0,0,0
20087,0,0,0,0,0,0,0,0,17.6139476,0,0,0,0
20089,0,0,0,0,0,0,0,0,41.62248388,0,0,0,0
20091,0,0,0,0,0,0,0,0,13.0467316,0,0,0,0
20093,0,0,0,0,0,0,0,0,19.98784573,0,0,0,0
20095,0,0,0,0,0,0,0,0,29.15655204,0,0,0,0
20097,0,0,0,0,0,0,0,0,47.04976278,0,0,0,0
20099,0,0,0,0,0,0,0,0,20.87624492,0,0,0,0
20101,0,0,0,0,0,0,0,0,36.83976057,0,0,0,0
20103,0,0,0,0,0,0,0,0,11.79058231,0,0,0,0
20105,0,0,0,0,0,0,0,0,30.35733885,0,0,0,0
20107,0,0,0,0,0,0,0,0,18.68292589,0,0,0,0
20109,0,0,0,0,0,0,0,0,28.77495961,0,0,0,0
20111,0,0,0,0,0,0,0,0,18.73828836,0,0,0,0
20113,0,0,0,0,0,0,0,0,24.67962443,0,0,0,0
20115,0,0,0,0,0,0,0,0,24.54781475,0,0,0,0
20117,0,0,0,0,0,0,0,0,38.44322455,0,0,0,0
20119,0,0,0,0,0,0,0,0,31.20422249,0,0,0,0
20121,0,0,0,0,0,0,0,0,18.62031872,0,0,0,0
20123,0,0,0,0,0,0,0,0,38.49858473,0,0,0,0
20125,0,0,0,0,0,0,0,0,19.55748618,0,0,0,0
20127,0,0,0,0,0,0,0,0,30.19060325,0,0,0,0
20129,0,0,0,0,0,0,0,0,30.6697345,0,0,0,0
20131,0,0,0,0,0,0,0,0,25.7762828,0,0,0,0
20133,0,0,0,0,0,0,0,0,21.02189579,0,0,0,0
20135,0,0,0,0,0,0,0,0,39.78306918,0,0,0,0
20137,0,0,0,0,0,0,0,0,36.39556212,0,0,0,0
20139,0,0,0,0,0,0,0,0,19.05067713,0,0,0,0
20141,0,0,0,0,0,0,0,0,38.71409319,0,0,0,0
20143,0,0,0,0,0,0,0,0,30.25321041,0,0,0,0
20145,0,0,0,0,0,0,0,0,26.32461428,0,0,0,0
20147,0,0,0,0,0,0,0,0,41.46958488,0,0,0,0
20149,0,0,0,0,0,0,0,0,16.07308849,0,0,0,0
20151,0,0,0,0,0,0,0,0,25.55418243,0,0,0,0
20153,0,0,0,0,0,0,0,0,31.46784185,0,0,0,0
20155,0,0,0,0,0,0,0,0,16.29518886,0,0,0,0
20157,0,0,0,0,0,0,0,0,32.96718197,0,0,0,0
20159,0,0,0,0,0,0,0,0,26.16512107,0,0,0,0
20161,0,0,0,0,0,0,0,0,17.00301011,0,0,0,0
20163,0,0,0,0,0,0,0,0,29.61459053,0,0,0,0
20165,0,0,0,0,0,0,0,0,42.20508278,0,0,0,0
20167,0,0,0,0,0,0,0,0,32.56449793,0,0,0,0
20169,0,0,0,0,0,0,0,0,18.20379807,0,0,0,0
20171,0,0,0,0,0,0,0,0,26.65084309,0,0,0,0
20173,0,0,0,0,0,0,0,0,12.45688228,0,0,0,0
20175,0,0,0,0,0,0,0,0,17.07945961,0,0,0,0
20177,0,0,0,0,0,0,0,0,18.88393923,0,0,0,0
20179,0,0,0,0,0,0,0,0,41.02538643,0,0,0,0
20181,0,0,0,0,0,0,0,0,24.65194434,0,0,0,0
20183,0,0,0,0,0,0,0,0,59.44583933,0,0,0,0
20185,0,0,0,0,0,0,0,0,36.66643075,0,0,0,0
20187,0,0,0,0,0,0,0,0,28.60822171,0,0,0,0
20189,0,0,0,0,0,0,0,0,24.52013351,0,0,0,0
20191,0,0,0,0,0,0,0,0,18.90502626,0,0,0,0
20193,0,0,0,0,0,0,0,0,27.35866319,0,0,0,0
20195,0,0,0,0,0,0,0,0,40.88632175,0,0,0,0
20197,0,0,0,0,0,0,0,0,20.00168577,0,0,0,0
20199,0,0,0,0,0,0,0,0,50.97835433,0,0,0,0
20201,0,0,0,0,0,0,0,0,43.89884777,0,0,0,0
20203,0,0,0,0,0,0,0,0,33.09898593,0,0,0,0
20205,0,0,0,0,0,0,0,0,24.38832269,0,0,0,0
20207,0,0,0,0,0,0,0,0,26.47751213,0,0,0,0
20209,0,0,0,0,0,0,0,0,13.85209052,0,0,0,0
21001,0,0,0,0,0,0,0,0,10.31761672,0,0,0,0
21003,0,0,0,0,0,0,0,0,8.492048931,0,0,0,0
21005,0,0,0,0,0,0,0,0,10.25500727,0,0,0,0
21007,0,0,0,0,0,0,0,0,14.57244396,0,0,0,0
21009,0,0,0,0,0,0,0,0,9.380448122,0,0,0,0
21011,0,0,0,0,0,0,0,0,13.8158533,0,0,0,0
21013,0,0,0,0,0,0,0,0,12.31651547,0,0,0,0
21015,0,0,0,0,0,0,0,0,4.251064029,0,0,0,0
21017,0,0,0,0,0,0,0,0,13.12846631,0,0,0,0
21019,0,0,0,0,0,0,0,0,14.57903588,0,0,0,0
21021,0,0,0,0,0,0,0,0,17.77872373,0,0,0,0
21023,0,0,0,0,0,0,0,0,17.55003145,0,0,0,0
21025,0,0,0,0,0,0,0,0,8.596178521,0,0,0,0
21027,0,0,0,0,0,0,0,0,13.51730458,0,0,0,0
21029,0,0,0,0,0,0,0,0,4.549612754,0,0,0,0
21031,0,0,0,0,0,0,0,0,15.78707311,0,0,0,0
21033,0,0,0,0,0,0,0,0,18.83386311,0,0,0,0
21035,0,0,0,0,0,0,0,0,13.2325959,0,0,0,0
21037,0,0,0,0,0,0,0,0,7.11067959,0,0,0,0
21039,0,0,0,0,0,0,0,0,16.16866325,0,0,0,0
21041,0,0,0,0,0,0,0,0,13.55882586,0,0,0,0
21043,0,0,0,0,0,0,0,0,9.026538072,0,0,0,0
21045,0,0,0,0,0,0,0,0,14.24621286,0,0,0,0
21047,0,0,0,0,0,0,0,0,9.276318532,0,0,0,0
21049,0,0,0,0,0,0,0,0,9.484577712,0,0,0,0
21051,0,0,0,0,0,0,0,0,8.020168101,0,0,0,0
21053,0,0,0,0,0,0,0,0,10.31761672,0,0,0,0
21055,0,0,0,0,0,0,0,0,18.23017146,0,0,0,0
21057,0,0,0,0,0,0,0,0,22.75586619,0,0,0,0
21059,0,0,0,0,0,0,0,0,10.07442818,0,0,0,0
21061,0,0,0,0,0,0,0,0,4.771706253,0,0,0,0
21063,0,0,0,0,0,0,0,0,3.112882087,0,0,0,0
21065,0,0,0,0,0,0,0,0,12.42064621,0,0,0,0
21067,0,0,0,0,0,0,0,0,12.55904895,0,0,0,0
21069,0,0,0,0,0,0,0,0,20.25675145,0,0,0,0
21071,0,0,0,0,0,0,0,0,11.5876072,0,0,0,0
21073,0,0,0,0,0,0,0,0,20.61725456,0,0,0,0
21075,0,0,0,0,0,0,0,0,24.69215777,0,0,0,0
21077,0,0,0,0,0,0,0,0,6.715244824,0,0,0,0
21079,0,0,0,0,0,0,0,0,7.707779331,0,0,0,0
21081,0,0,0,0,0,0,0,0,8.818278892,0,0,0,0
21083,0,0,0,0,0,0,0,0,15.63417411,0,0,0,0
21085,0,0,0,0,0,0,0,0,12.4483263,0,0,0,0
21087,0,0,0,0,0,0,0,0,17.41822177,0,0,0,0
21089,0,0,0,0,0,0,0,0,9.692838037,0,0,0,0
21091,0,0,0,0,0,0,0,0,13.08694617,0,0,0,0
21093,0,0,0,0,0,0,0,0,8.637699802,0,0,0,0
21095,0,0,0,0,0,0,0,0,15.56497274,0,0,0,0
21097,0,0,0,0,0,0,0,0,12.8648458,0,0,0,0
21099,0,0,0,0,0,0,0,0,14.03795368,0,0,0,0
21101,0,0,0,0,0,0,0,0,9.081899397,0,0,0,0
21103,0,0,0,0,0,0,0,0,12.64274658,0,0,0,0
21105,0,0,0,0,0,0,0,0,27.4964143,0,0,0,0
21107,0,0,0,0,0,0,0,0,13.57266591,0,0,0,0
21109,0,0,0,0,0,0,0,0,9.561027212,0,0,0,0
21111,0,0,0,0,0,0,0,0,9.227550267,0,0,0,0
21113,0,0,0,0,0,0,0,0,5.882208104,0,0,0,0
21115,0,0,0,0,0,0,0,0,11.55992596,0,0,0,0
21117,0,0,0,0,0,0,0,0,7.894950336,0,0,0,0
21119,0,0,0,0,0,0,0,0,3.570926308,0,0,0,0
21121,0,0,0,0,0,0,0,0,7.26357859,0,0,0,0
21123,0,0,0,0,0,0,0,0,9.665156802,0,0,0,0
21125,0,0,0,0,0,0,0,0,7.513363631,0,0,0,0
21127,0,0,0,0,0,0,0,0,9.873417127,0,0,0,0
21129,0,0,0,0,0,0,0,0,15.8147532,0,0,0,0
21131,0,0,0,0,0,0,0,0,9.901097217,0,0,0,0
21133,0,0,0,0,0,0,0,0,10.59507842,0,0,0,0
21135,0,0,0,0,0,0,0,0,8.346398061,0,0,0,0
21137,0,0,0,0,0,0,0,0,12.06673501,0,0,0,0
21139,0,0,0,0,0,0,0,0,18.21633027,0,0,0,0
21141,0,0,0,0,0,0,0,0,14.9540341,0,0,0,0
21143,0,0,0,0,0,0,0,0,13.60759527,0,0,0,0
21145,0,0,0,0,0,0,0,0,13.5865071,0,0,0,0
21147,0,0,0,0,0,0,0,0,4.979965433,0,0,0,0
21149,0,0,0,0,0,0,0,0,16.70315239,0,0,0,0
21151,0,0,0,0,0,0,0,0,9.081899397,0,0,0,0
21153,0,0,0,0,0,0,0,0,7.839589011,0,0,0,0
21155,0,0,0,0,0,0,0,0,8.936248527,0,0,0,0
21157,0,0,0,0,0,0,0,0,12.58013712,0,0,0,0
21159,0,0,0,0,0,0,0,0,7.145608955,0,0,0,0
21161,0,0,0,0,0,0,0,0,21.3810922,0,0,0,0
21163,0,0,0,0,0,0,0,0,5.75040415,0,0,0,0
21165,0,0,0,0,0,0,0,0,6.1946026,0,0,0,0
21167,0,0,0,0,0,0,0,0,13.87121578,0,0,0,0
21169,0,0,0,0,0,0,0,0,14.780702,0,0,0,0
21171,0,0,0,0,0,0,0,0,20.21522902,0,0,0,0
21173,0,0,0,0,0,0,0,0,9.276318532,0,0,0,0
21175,0,0,0,0,0,0,0,0,10.77565636,0,0,0,0
21177,0,0,0,0,0,0,0,0,12.62890539,0,0,0,0
21179,0,0,0,0,0,0,0,0,8.075529426,0,0,0,0
21181,0,0,0,0,0,0,0,0,12.28883538,0,0,0,0
21183,0,0,0,0,0,0,0,0,13.93382409,0,0,0,0
21185,0,0,0,0,0,0,0,0,6.888586091,0,0,0,0
21187,0,0,0,0,0,0,0,0,13.72556376,0,0,0,0
21189,0,0,0,0,0,0,0,0,17.81365195,0,0,0,0
21191,0,0,0,0,0,0,0,0,13.63527536,0,0,0,0
21193,0,0,0,0,0,0,0,0,12.77455626,0,0,0,0
21195,0,0,0,0,0,0,0,0,8.047849336,0,0,0,0
21197,0,0,0,0,0,0,0,0,9.234798397,0,0,0,0
21199,0,0,0,0,0,0,0,0,11.66405555,0,0,0,0
21201,0,0,0,0,0,0,0,0,12.40680502,0,0,0,0
21203,0,0,0,0,0,0,0,0,9.116827617,0,0,0,0
21205,0,0,0,0,0,0,0,0,10.51862892,0,0,0,0
21207,0,0,0,0,0,0,0,0,13.29520421,0,0,0,0
21209,0,0,0,0,0,0,0,0,8.963928617,0,0,0,0
21211,0,0,0,0,0,0,0,0,9.512260093,0,0,0,0
21213,0,0,0,0,0,0,0,0,12.90636708,0,0,0,0
21215,0,0,0,0,0,0,0,0,5.646268834,0,0,0,0
21217,0,0,0,0,0,0,0,0,11.97644661,0,0,0,0
21219,0,0,0,0,0,0,0,0,16.32156225,0,0,0,0
21221,0,0,0,0,0,0,0,0,14.27389409,0,0,0,0
21223,0,0,0,0,0,0,0,0,8.242268471,0,0,0,0
21225,0,0,0,0,0,0,0,0,14.19744574,0,0,0,0
21227,0,0,0,0,0,0,0,0,10.19239896,0,0,0,0
21229,0,0,0,0,0,0,0,0,13.39933494,0,0,0,0
21231,0,0,0,0,0,0,0,0,9.116827617,0,0,0,0
21233,0,0,0,0,0,0,0,0,15.71062361,0,0,0,0
21235,0,0,0,0,0,0,0,0,13.11462626,0,0,0,0
21237,0,0,0,0,0,0,0,0,8.908567291,0,0,0,0
21239,0,0,0,0,0,0,0,0,14.59287707,0,0,0,0
22001,0,0,0,0,0,0,0,0,3.616208508,0,0,0,0
22003,0,0,0,0,0,0,0,0,6.65640316,0,0,0,0
22005,0,0,0,0,0,0,0,0,0.770438717,0,0,0,0
22007,0,0,0,0,0,0,0,0,1.867094798,0,0,0,0
22009,0,0,0,0,0,0,0,0,5.823366439,0,0,0,0
22011,0,0,0,0,0,0,0,0,9.071827142,0,0,0,0
22013,0,0,0,0,0,0,0,0,17.72713134,0,0,0,0
22015,0,0,0,0,0,0,0,0,3.616208508,0,0,0,0
22017,0,0,0,0,0,0,0,0,7.509882147,0,0,0,0
22019,0,0,0,0,0,0,0,0,5.510983396,0,0,0,0
22021,0,0,0,0,0,0,0,0,10.50855552,0,0,0,0
22023,0,0,0,0,0,0,0,0,6.212204709,0,0,0,0
22025,0,0,0,0,0,0,0,0,11.31391444,0,0,0,0
22027,0,0,0,0,0,0,0,0,13.66672324,0,0,0,0
22029,0,0,0,0,0,0,0,0,6.89234243,0,0,0,0
22031,0,0,0,0,0,0,0,0,11.14717539,0,0,0,0
22033,0,0,0,0,0,0,0,0,8.634220608,0,0,0,0
22035,0,0,0,0,0,0,0,0,14.12476288,0,0,0,0
22037,0,0,0,0,0,0,0,0,11.07072589,0,0,0,0
22039,0,0,0,0,0,0,0,0,3.942437323,0,0,0,0
22041,0,0,0,0,0,0,0,0,11.36927576,0,0,0,0
22043,0,0,0,0,0,0,0,0,6.850828021,0,0,0,0
22045,0,0,0,0,0,0,0,0,3.199690148,0,0,0,0
22047,0,0,0,0,0,0,0,0,3.289979693,0,0,0,0
22049,0,0,0,0,0,0,0,0,12.98658438,0,0,0,0
22051,0,0,0,0,0,0,0,0,3.435629418,0,0,0,0
22053,0,0,0,0,0,0,0,0,5.261198354,0,0,0,0
22055,0,0,0,0,0,0,0,0,3.775704004,0,0,0,0
22057,0,0,0,0,0,0,0,0,2.769337469,0,0,0,0
22059,0,0,0,0,0,0,0,0,11.54985371,0,0,0,0
22061,0,0,0,0,0,0,0,0,11.02195648,0,0,0,0
22063,0,0,0,0,0,0,0,0,0.860728262,0,0,0,0
22065,0,0,0,0,0,0,0,0,2.505706657,0,0,0,0
22067,0,0,0,0,0,0,0,0,11.94528504,0,0,0,0
22069,0,0,0,0,0,0,0,0,12.38948578,0,0,0,0
22071,0,0,0,0,0,0,0,0,11.29941933,0,0,0,0
22073,0,0,0,0,0,0,0,0,8.370598957,0,0,0,0
22075,0,0,0,0,0,0,0,0,4.178376593,0,0,0,0
22077,0,0,0,0,0,0,0,0,4.622586495,0,0,0,0
22079,0,0,0,0,0,0,0,0,8.460888502,0,0,0,0
22081,0,0,0,0,0,0,0,0,10.83478662,0,0,0,0
22083,0,0,0,0,0,0,0,0,11.13333535,0,0,0,0
22085,0,0,0,0,0,0,0,0,14.8536723,0,0,0,0
22087,0,0,0,0,0,0,0,0,0.992532216,0,0,0,0
22089,0,0,0,0,0,0,0,0,2.547232518,0,0,0,0
22091,0,0,0,0,0,0,0,0,6.836993702,0,0,0,0
22093,0,0,0,0,0,0,0,0,2.755491698,0,0,0,0
22095,0,0,0,0,0,0,0,0,1.554700301,0,0,0,0
22097,0,0,0,0,0,0,0,0,4.074252729,0,0,0,0
22099,0,0,0,0,0,0,0,0,0,0,0,0,0
22101,0,0,0,0,0,0,0,0,5.483303306,0,0,0,0
22103,0,0,0,0,0,0,0,0,4.53229695,0,0,0,0
22105,0,0,0,0,0,0,0,0,5.601272941,0,0,0,0
22107,0,0,0,0,0,0,0,0,15.57533359,0,0,0,0
22109,0,0,0,0,0,0,0,0,3.539764734,0,0,0,0
22111,0,0,0,0,0,0,0,0,12.12586413,0,0,0,0
22113,0,0,0,0,0,0,0,0,2.207157932,0,0,0,0
22115,0,0,0,0,0,0,0,0,5.233518264,0,0,0,0
22117,0,0,0,0,0,0,0,0,7.100613062,0,0,0,0
22119,0,0,0,0,0,0,0,0,9.856095598,0,0,0,0
22121,0,0,0,0,0,0,0,0,1.332606803,0,0,0,0
22123,0,0,0,0,0,0,0,0,13.96527197,0,0,0,0
22125,0,0,0,0,0,0,0,0,4.324026318,0,0,0,0
22127,0,0,0,0,0,0,0,0,14.17353229,0,0,0,0
23001,0,0,0,0,0,0,0,0,18.78778956,0,0,0,0
23003,0,0,0,0,0,0,0,0,25.70781437,0,0,0,0
23005,0,0,0,0,0,0,0,0,25.21484651,0,0,0,0
23007,0,0,0,0,0,0,0,0,26.84599517,0,0,0,0
23009,0,0,0,0,0,0,0,0,34.91803853,0,0,0,0
23011,0,0,0,0,0,0,0,0,25.97143603,0,0,0,0
23013,0,0,0,0,0,0,0,0,34.60565549,0,0,0,0
23015,0,0,0,0,0,0,0,0,32.17639261,0,0,0,0
23017,0,0,0,0,0,0,0,0,26.15201512,0,0,0,0
23019,0,0,0,0,0,0,0,0,21.42530819,0,0,0,0
23021,0,0,0,0,0,0,0,0,26.70034316,0,0,0,0
23023,0,0,0,0,0,0,0,0,23.97253613,0,0,0,0
23025,0,0,0,0,0,0,0,0,19.63466747,0,0,0,0
23027,0,0,0,0,0,0,0,0,26.62389595,0,0,0,0
23029,0,0,0,0,0,0,0,0,33.85631182,0,0,0,0
23031,0,0,0,0,0,0,0,0,18.66981878,0,0,0,0
24001,0,0,0,0,0,0,0,0,21.5068883,0,0,0,0
24003,0,0,0,0,0,0,0,0,13.38607438,0,0,0,0
24005,0,0,0,0,0,0,0,0,14.49657394,0,0,0,0
24009,0,0,0,0,0,0,0,0,13.93440471,0,0,0,0
24011,0,0,0,0,0,0,0,0,18.95966036,0,0,0,0
24013,0,0,0,0,0,0,0,0,13.37223434,0,0,0,0
24015,0,0,0,0,0,0,0,0,13.6984643,0,0,0,0
24017,0,0,0,0,0,0,0,0,11.81753518,0,0,0,0
24019,0,0,0,0,0,0,0,0,20.91703783,0,0,0,0
24021,0,0,0,0,0,0,0,0,16.91199335,0,0,0,0
24023,0,0,0,0,0,0,0,0,26.87221395,0,0,0,0
24025,0,0,0,0,0,0,0,0,12.37970556,0,0,0,0
24027,0,0,0,0,0,0,0,0,16.0512731,0,0,0,0
24029,0,0,0,0,0,0,0,0,32.91043607,0,0,0,0
24031,0,0,0,0,0,0,0,0,17.04380417,0,0,0,0
24033,0,0,0,0,0,0,0,0,13.59433356,0,0,0,0
24035,0,0,0,0,0,0,0,0,16.45395256,0,0,0,0
24037,0,0,0,0,0,0,0,0,12.82390515,0,0,0,0
24039,0,0,0,0,0,0,0,0,17.28699043,0,0,0,0
24041,0,0,0,0,0,0,0,0,26.98293775,0,0,0,0
24043,0,0,0,0,0,0,0,0,17.99481053,0,0,0,0
24045,0,0,0,0,0,0,0,0,16.88431097,0,0,0,0
24047,0,0,0,0,0,0,0,0,21.18065948,0,0,0,0
24510,0,0,0,0,0,0,0,0,17.13409257,0,0,0,0
25001,0,0,0,0,0,0,0,0,19.68060131,0,0,0,0
25003,0,0,0,0,0,0,0,0,20.43719082,0,0,0,0
25005,0,0,0,0,0,0,0,0,9.922044529,0,0,0,0
25007,0,0,0,0,0,0,0,0,36.63664345,0,0,0,0
25009,0,0,0,0,0,0,0,0,12.36514402,0,0,0,0
25011,0,0,0,0,0,0,0,0,20.20124926,0,0,0,0
25013,0,0,0,0,0,0,0,0,10.47037486,0,0,0,0
25015,0,0,0,0,0,0,0,0,16.46707226,0,0,0,0
25017,0,0,0,0,0,0,0,0,14.36404392,0,0,0,0
25019,0,0,0,0,0,0,0,0,31.6601595,0,0,0,0
25021,0,0,0,0,0,0,0,0,13.81571473,0,0,0,0
25023,0,0,0,0,0,0,0,0,11.47674483,0,0,0,0
25025,0,0,0,0,0,0,0,0,18.1397422,0,0,0,0
25027,0,0,0,0,0,0,0,0,12.02507516,0,0,0,0
26001,0,0,0,0,0,0,0,0,25.0895085,0,0,0,0
26003,0,0,0,0,0,0,0,0,23.5209693,0,0,0,0
26005,0,0,0,0,0,0,0,0,11.18025522,0,0,0,0
26007,0,0,0,0,0,0,0,0,22.92387071,0,0,0,0
26009,0,0,0,0,0,0,0,0,18.6762916,0,0,0,0
26011,0,0,0,0,0,0,0,0,18.21825081,0,0,0,0
26013,0,0,0,0,0,0,0,0,19.65498033,0,0,0,0
26015,0,0,0,0,0,0,0,0,12.5266952,0,0,0,0
26017,0,0,0,0,0,0,0,0,12.0824956,0,0,0,0
26019,0,0,0,0,0,0,0,0,19.47440239,0,0,0,0
26021,0,0,0,0,0,0,0,0,15.59457337,0,0,0,0
26023,0,0,0,0,0,0,0,0,15.28218346,0,0,0,0
26025,0,0,0,0,0,0,0,0,13.50538508,0,0,0,0
26027,0,0,0,0,0,0,0,0,11.7424256,0,0,0,0
26029,0,0,0,0,0,0,0,0,23.35423026,0,0,0,0
26031,0,0,0,0,0,0,0,0,18.48187246,0,0,0,0
26033,0,0,0,0,0,0,0,0,19.13433124,0,0,0,0
26035,0,0,0,0,0,0,0,0,15.372473,0,0,0,0
26037,0,0,0,0,0,0,0,0,14.8656651,0,0,0,0
26039,0,0,0,0,0,0,0,0,13.63719476,0,0,0,0
26041,0,0,0,0,0,0,0,0,19.81447125,0,0,0,0
