FIPS,Deaths,Population,2016 MR
18127,48.0,167791.0,28.61
18129,-9.0,25476.0,-9.0
18131,-9.0,12660.0,-9.0
18133,-9.0,37436.0,-9.0
18135,11.0,25082.0,43.86
18137,-9.0,28846.0,-9.0
18139,-9.0,16649.0,-9.0
18141,59.0,269141.0,21.92
18143,21.0,23730.0,88.5
18145,-9.0,44324.0,-9.0
18147,-9.0,20648.0,-9.0
18149,-9.0,23009.0,-9.0
18151,-9.0,34116.0,-9.0
18153,-9.0,20802.0,-9.0
18155,-9.0,10527.0,-9.0
18157,32.0,188059.0,17.02
18159,-9.0,15182.0,-9.0
18161,-9.0,7212.0,-9.0
18163,48.0,181721.0,26.41
18165,-9.0,15645.0,-9.0
18167,23.0,107931.0,21.31
18169,-9.0,31762.0,-9.0
18171,-9.0,8166.0,-9.0
18173,-9.0,62498.0,-9.0
18175,-9.0,27670.0,-9.0
18177,36.0,66568.0,54.08
18179,-9.0,27949.0,-9.0
18181,-9.0,23999.0,-9.0
18183,-9.0,33449.0,-9.0
19001,0.0,7092.0,0.0
19003,-9.0,3693.0,-9.0
19005,-9.0,13884.0,-9.0
19007,-9.0,12462.0,-9.0
19009,-9.0,5678.0,-9.0
19011,-9.0,25699.0,-9.0
19013,16.0,132904.0,12.04
19015,-9.0,26532.0,-9.0
19017,-9.0,24798.0,-9.0
19019,-9.0,20992.0,-9.0
19021,-9.0,20332.0,-9.0
19023,-9.0,14791.0,-9.0
19025,-9.0,9846.0,-9.0
19027,-9.0,20437.0,-9.0
19029,0.0,13157.0,0.0
19031,-9.0,18454.0,-9.0
19033,-9.0,43070.0,-9.0
19035,0.0,11508.0,0.0
19037,0.0,12023.0,0.0
19039,0.0,9309.0,0.0
19041,0.0,16333.0,0.0
19043,0.0,17590.0,0.0
19045,-9.0,47309.0,-9.0
19047,0.0,16940.0,0.0
19049,-9.0,84516.0,-9.0
19051,0.0,8860.0,0.0
19053,-9.0,8141.0,-9.0
19055,-9.0,17327.0,-9.0
19057,-9.0,39739.0,-9.0
19059,0.0,17243.0,0.0
